,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
712,3884605195459565312,13.454847994291372,161.08122873296531,-1.81528526230993,-1.8134487984357528,1.5721378672462032,1.147488954012289,-0.051335390721693186,0.8709375136323955,20.37294,0.7574234000000001,-0.06137657,0.6960468000000001,133.71190006812313,1.194997320679025,20.311563,103.73602917541841,18.852497390016943,19.615517,114.43569722875596,16.95583788344779,0.07719924103937872,0.09700041476837457,0.053586783407148536,20.400775608346105,0.11171381530647248,20.243775535279187,2.271691130346963,19.91610941656953,1.8521141451116885,-10.293816738350511,-10.200037410843784
1923,3884608734512621824,13.460240244805028,160.95381742517068,-1.3390044365240543,-1.3476039235919504,1.1639600811641653,0.8487738638510668,-0.3525991346806289,0.6983171982136142,19.877495,0.19830513,0.13603592,0.33434105,211.03184661452946,1.5682248095256468,20.01353,136.50319667454494,8.244083898921149,19.67919,107.91754059524791,6.727298633032062,0.08239345714194618,0.10046949394492938,0.05427076427277353,19.90013654483529,0.09289029325927786,19.942273451205455,0.7549350582771464,19.9790991373516,0.7792174696446305,-10.647046182290541,-10.895523989049256
2059,3884608562713949696,13.490252261560604,161.06956756230434,-1.8843635182695693,-1.3067930881467733,0.2598848671727613,0.18845069468690864,-0.1030767339861357,0.13991714494498186,17.564482,0.5858536,0.3785591,0.9644127,1776.4527988467746,2.5772134459086784,17.94304,919.0495742663928,8.224395091276504,16.978628,1298.126272147761,10.90620353461931,0.0735095022189903,0.09444494176375226,0.05298823433848428,17.59600631633574,0.018134547731733543,17.877807712715313,0.11186005795499947,17.279819416954947,0.10501870820100288,-13.165505846616128,-12.802067348094184
2095,3884603580552427008,13.378601922924926,161.1048935827423,-2.4819401606836298,-2.103705350225496,1.776900523008904,1.4850273259836817,-0.16501363177540812,1.0662763988742596,20.534899,0.7686138000000001,0.12410164,0.89271545,115.18260663369531,1.2154686449830103,20.659000000000002,75.32772133252476,16.019418236421654,19.766285,99.5988399660215,10.100262731398514,0.0744807994060055,0.0951138886009557,0.05315694203548704,20.5654519441373,0.1319067045478982,20.59309903589731,2.6582873398137763,20.067307357469765,1.267618018297735,-10.18178657987703,-9.890584358055978
5122,3884605985734117504,13.384109220849972,160.9540361956229,-1.3837182581117151,-1.5208640045553403,1.6289383095817134,1.3950486873772665,-0.1502321299457033,1.0093127909386823,20.372892,0.7616596,0.3339882,1.0956478,133.7177305076307,1.1657103568165448,20.706879999999998,72.07804870399737,11.721488172311478,19.611233,114.88801100561045,14.662447324578665,0.07176000034900629,0.09326307341122664,0.05266118754766628,20.40616750709273,0.10897118433651012,20.6428293742999,2.032777035288522,19.912752035461157,1.5952978030778424,-10.374583002653463,-9.880061675754238
5349,3884604302106935424,13.382230397382171,161.06244121327302,-2.048969690765728,-1.5825421639579822,1.3773905719884607,1.238621837058604,-1.2412731248301752,0.8207116572112996,20.044647,0.5246811,0.3624401,0.8871211999999999,180.9202142788627,1.5099399717315627,20.407087,94.99933408060757,18.062484121949254,19.519966,124.9630799971028,10.45571580844364,0.07455703748272781,0.09516663487635975,0.0531698232116775,20.075125228904085,0.10432360873480158,20.341131962589184,2.3766593072409217,19.820975874706587,1.0458804921307607,-10.670888070205422,-10.385329455797635
5672,3884603889790088576,13.400557629129505,161.17422053273853,-1.542296099564436,-1.1652166466420757,1.544891751879497,1.1506396856672223,-1.047162199977375,0.7562145955309308,20.233517000000003,0.5330906,0.10811615,0.64120674,152.03364173771126,1.4212203410639894,20.341632999999998,100.90246955826305,11.203453405651677,19.700426,105.8273523904654,5.279950459270848,0.07797097009165499,0.09753300819274714,0.05369871793007205,20.260579783657494,0.11685081051961195,20.273312502815536,1.3879062443539336,20.000906454575855,0.6236514402946725,-10.415842164781548,-10.376290205150958
5709,3884621275817177600,13.551654512719491,160.93002068008468,-1.096697708572599,-1.3712776874008168,1.0636280730642351,0.8881705591133274,-0.6527068664919402,0.7238812015201186,19.919779000000002,0.49321365,0.08118439,0.57439804,202.9713180104364,2.099403955257806,20.000963,138.09242471882237,12.913604402256071,19.426565,136.1888652537138,9.642829585003335,0.0789189460027507,0.09818167126235994,0.05383080767456812,19.94589437436038,0.12929191029529222,19.931993690456324,1.1689276609986188,19.726915189105778,0.8850603871909033,-10.706355187562462,-10.732016710874408
6106,3884606329331517696,13.409349985882336,160.9776897105951,-1.6785669964708316,-1.6595929026093603,1.2066798189869492,1.0429966707646128,-0.26930201188369635,1.0032087869591009,19.97537,0.5044155,0.17146301,0.6758784999999999,192.84056039290326,1.2875980285053803,20.146832999999997,120.73183525266876,6.4170516200728835,19.470955,130.73321429334567,11.294194068327474,0.07748237676848276,0.09719618842381703,0.053628327689402545,20.002921661060036,0.08346260415093446,20.078849305521683,0.6643910041045942,19.771506824404128,1.0798895033462004,-10.68516351021032,-10.611391690226892
6348,3884554519140975616,13.283163397848318,161.08315052510545,-2.258817444402813,-1.8478289259757603,1.4770022205762983,0.9987041337542276,-0.4845142404551459,0.6916054936379065,19.881629999999998,0.5928097,0.35072136,0.94353104,210.2299044971517,1.8971378766007667,20.232351,111.58720112221556,7.2617089221871245,19.28882,154.6108370361118,10.070236311622,0.07379127602942699,0.09463832564424778,0.05303807227693854,19.912872491429482,0.1128013805373292,20.166925712958456,0.8134567460646493,19.58996209930358,0.8141599664574238,-10.844755832756313,-10.502333122098793
