,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
677,2767696308730485120,13.237975456783886,2.8740513602062783,0.4953546768842048,-2.1381945614764737,0.3115581993320055,0.21603122094116103,0.08235149854779529,0.14900212258373371,17.38861,0.5375118,0.37169647,0.9092083000000001,2088.8226970425258,2.1672621553227,17.760307,1087.5086580341028,8.946649637168141,16.851098999999998,1459.9184790735794,8.187678180567941,0.17576653977985432,0.225434981944954,0.12619393467656814,17.317879515563753,0.012969399930348525,17.564083210030965,0.10283423459521075,17.079084550994114,0.07010389876155616,-13.420128494224794,-13.169771211523166
2253,2767602296190989056,13.201425510385294,2.8326482829519466,1.045875759276368,-2.0083762096608493,1.8129099678399023,1.356164845860762,-0.602952012451905,0.8479728488129055,20.135038,0.5275364,0.27819443,0.8057308000000001,166.46794187365134,1.1076258745510734,20.413232999999998,94.4631385483574,8.013372153492286,19.607502,115.28356829951514,7.167342179118723,0.17911106508693436,0.2277608433583922,0.1267491586182208,20.06096240949475,0.08317110956052412,20.214683229233618,1.0603834835254407,19.83493231523948,0.7771426453960728,-10.649370579716162,-10.504033855163968
3557,2767601196679371136,13.166302336329034,2.880409998004637,0.4804143403361585,-2.2901535547053604,2.9520463951807305,2.1454047415089645,-1.4606053365235268,1.3210798890728856,20.633108,0.927948,0.28229904,1.2102469999999999,105.22112703595543,1.297709978091948,20.915407000000002,59.482923593837796,7.096881286938213,19.70516,105.36685738895493,8.712622634207952,0.16634440728404265,0.21911931576289653,0.12438141239405148,20.571798219551724,0.1541646167751681,20.725499919217746,1.4913694675208902,19.934958519536565,1.0336056861368976,-10.214767149330779,-9.661130092800171
4218,2767602334846246144,13.216789033757374,2.8481058347594037,1.3135674122602932,-2.826091542346254,0.6372813959911379,0.4639889294700021,0.09452626016121674,0.3095220174907317,18.641668,0.45687485,0.35700607,0.8138809,658.6863257521679,1.4903467989694152,18.998673999999998,347.60476601694955,6.805395830740183,18.184793,427.4155135624897,6.2698526082933865,0.1788457519517884,0.22757591734924315,0.12670657455091253,18.567857628961733,0.02828255917692607,18.800309776553032,0.24472463038698472,18.412267722056367,0.18336526194482386,-12.144856513732545,-11.991280604322576
4437,2767885076842121216,13.327641916361664,2.8309289581058565,1.675719852078794,-2.4587087121194746,2.5905803823106783,1.9873154490537328,-1.3006860280761183,1.1766481909422868,20.427529999999997,0.32711792,0.0024509429999999997,0.32956886,127.15522633985232,1.1183520745830051,20.429981,93.01704037037878,8.708502549474218,20.100412,73.21552563700548,5.347317922442045,0.1951417173995667,0.23858573006556544,0.1289453882288536,20.337422744425485,0.10993964884246535,20.22060797755744,1.1702832237510423,20.325646650125123,0.9129412573218176,-10.175045207885049,-10.482009768279454
5628,2767890784849721600,13.416184510906445,2.808649536827349,1.5680603069677124,-2.568938383444765,0.14246384203898324,0.11196651241370592,0.05980930871106493,0.08350554680244372,16.100046,0.40446472,0.33382034,0.73828506,6844.281518936724,139.92840115259312,16.433867000000003,3689.8499375098218,258.811478069797,15.695580999999999,4231.900723523719,202.70268362082612,0.18131885827707,0.22929935949746824,0.12709435380187928,16.023761480138273,0.25555714059510837,16.23377888000775,0.8767683051240213,15.922666968698557,0.598734164810595,-14.665546026885906,-14.588068674833455
