,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
1874,3851501442968318336,4.670083456735156,143.99377214166955,-1.9862845653755052,-2.1627114345937857,0.7226514071241172,0.5639456567088286,-0.01258182815486423,0.4698551443827394,19.346252,0.44813919999999996,0.26765633,0.7157955,344.2271475328962,1.2971313839295355,19.613909,197.23864949206046,9.865711157478893,18.898113000000002,221.57580789405196,12.029899485836134,0.10331128869860952,0.13011710600632978,0.07198210652327336,19.34797591617429,0.04710303186522988,19.51300284343832,0.6252394740385315,19.18031203979399,0.6786559643047942,-11.348193668373263,-11.249457442980574
2597,3851447807416910080,4.5694740520553605,143.91564636883254,-1.850925343986106,-1.5131232746237049,0.7713164077262494,0.6865903702828023,0.0031490819139571922,0.6180383620430507,19.640272,0.4075508,0.27384186,0.68139267,262.5655892976904,1.198277436721553,19.914114,149.5924427795327,12.851660680298115,19.232720999999998,162.8095297858043,9.744136848995169,0.10395837809899791,0.13056536409910055,0.07207797687428125,19.641347100051252,0.05704657643480157,19.812760500710286,1.0738895329123277,19.5148224681147,0.7481239628459375,-11.04365779163501,-10.97912004023425
2867,3851447120222377216,4.546703302080789,143.99230312851518,-1.9239728730880001,-1.5349141624806768,1.9812281217751109,1.5104842473723101,-2.8323240599481947,1.1545682402330892,20.51008,0.67494583,-0.024425507000000003,0.6505203,117.84583608599495,1.0375937941848752,20.485654999999998,88.36772127918478,16.36782644565443,19.835135,93.47907135272035,11.868183830152766,0.10454170647597938,0.13096813922151324,0.07216252730772231,20.51057268863076,0.11005838524363706,20.383897720596927,2.3153005148144956,20.11715149934582,1.5870108221030412,-10.163903075773728,-10.129872331633134
5251,3851506528211526016,4.7861440865128255,143.91208398241068,-2.857616263394859,-2.1676967824545064,1.5270905568740851,1.2902100436046962,-0.09554216188581402,1.087532138495307,20.447535000000002,0.6435088999999999,0.1578598,0.8013687,124.83397548680959,1.1581547993537338,20.605394,79.14026393312164,8.136926747036519,19.804026,96.19620758407923,10.567304732395211,0.10171540261789742,0.12900799138095514,0.07173577325790266,20.450852593985854,0.11596951018716341,20.50559827285306,1.285206534361687,20.086469349604243,1.373144664143721,-10.270484047671818,-10.085953161835622
5627,3851448460251273088,4.614369836889407,143.9629946022573,-2.014123820863185,-1.241213451122257,0.9722642218998968,0.7217162072757463,-0.5045773353844469,0.6589954324320615,19.733921,0.9216136999999999,0.8968811,1.8184948,240.8673884561894,1.3212335393196823,20.630802,77.30979860594607,9.877460095493227,18.812307,239.79784429953563,10.187082654407083,0.0844103450632452,0.1191345798519449,0.06768635503871774,19.754544645105486,0.06856643959711452,20.540879065339258,1.5970582438455494,19.09880045840684,0.5310245117175774,-10.972349456954039,-9.87072094341475
6538,3851448425891714944,4.606910577456461,143.9528251021574,-2.840200038565708,-1.9526578729203443,1.995769956203936,1.5832733437051,-1.6278132630930668,1.4422851938860852,20.474411,0.6675072,0.07904625,0.7465534,121.78156564569186,1.6050057687964656,20.553457,83.01797816140848,7.01866367710849,19.806904,95.9414785898577,13.539390087606524,0.10273541272902689,0.12971725776634868,0.07189488043444994,20.476710704465233,0.16474227444509418,20.452952361570183,1.0567987550031614,20.089189101426907,1.764016758784586,-10.228934077808116,-10.099461929501867
7087,3851502783000057344,4.7107642699877985,143.91812305859258,-1.9254891837424135,-2.5981147138672958,3.072075350039615,2.3513717521438746,-0.11112330293966703,2.0979659997996385,20.775489999999998,0.8032093000000001,-0.08604622,0.7171630999999999,92.28911408875109,1.4365190944740152,20.689444,73.24501625528157,23.11093780410769,19.972279999999998,82.38645598458704,8.947068538434927,0.10328562986830034,0.13009930599593728,0.07197825879691722,20.777238177426103,0.1945677868752439,20.588555494696866,3.9441143892232393,20.25448218813222,1.3574847393770577,-9.919363175451966,-9.819262409395645
7472,3851447154581619584,4.552470581965979,144.00189463759068,-1.4449759830366882,-1.2918458307917815,2.1143999307291934,2.0140868845788726,-3.7346834151200623,2.160664256886438,20.640184,0.7228965999999999,-0.26138496,0.4615116,104.53763670956378,1.5660269229530372,20.3788,97.5069168244012,13.488585974350928,19.917288,86.66685402983695,14.65331612468339,0.10816611816507629,0.13342260899324362,0.07265178440348344,20.63705218747548,0.18725635238243418,20.274588830423944,1.7291832227966875,20.198815635236812,2.113454487403954,-9.962558621271139,-10.109951382950374
8256,3851501275464578432,4.638123574827726,143.95774879571061,-1.9888754847501864,-2.106528732734785,0.9337863068365092,0.7415680574231641,-0.41709051884995785,0.6499176298804379,19.846972,0.41532135,0.3025093,0.71783066,217.04884972784492,1.2863020493250874,20.14948,120.43774659904949,8.219586351034753,19.43165,135.55250880038332,9.411916970162608,0.10327310694824963,0.1300906180046215,0.07197637959715898,19.848733171567652,0.0740790639375633,20.048602828924494,0.8530949165794612,19.71385472066359,0.8679216870879479,-10.848078583755264,-10.74731167679705
8899,3851495704892219520,4.651869408511134,143.90871293095543,-2.098035149016125,-1.676620726670687,1.0390506461950821,0.8580202740679896,-0.14187290918333112,0.7878201809836499,19.962914,0.46839142,0.30687523,0.77526665,195.06560117856526,1.2316770483291437,20.269789000000003,107.80521558150663,9.327219112721755,19.494522,127.92613593793828,9.399584712398775,0.10220010208456304,0.12934510672928298,0.07181213065756804,19.965748171577822,0.07892710457965706,20.169655462306373,1.081489780249763,19.776889664243416,0.9184582028021685,-10.748307269152228,-10.590033835510866
