,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
360,6340040682938047232,-2.8983990890742364,223.20596031786891,-0.5370982375287856,-1.0506703401402298,0.3191123409392313,0.2912386652185949,-0.1068334536156794,0.1754491068286343,18.064478,0.7324257,0.6199932,1.3524188999999998,1120.8688272342065,2.4604849962771134,18.684471,464.26555382431764,9.27374748135047,17.332051999999997,937.4475850977949,8.574956075427016,0.21547745019420372,0.2883197564679431,0.1644061509500624,17.954035572157846,0.027439484180638574,18.425364087559487,0.24968865891943123,17.521826362421656,0.11433914028554025,-12.838312502237613,-12.17651389644967
2709,6340042538363921664,-2.8468005514662527,223.28009721837475,-1.874789056125864,-0.16595602911308527,0.7270161853338747,0.8015098658974554,-0.2898719582821858,0.39439614392026856,19.163054000000002,0.7563057,0.42486572,1.1811714,407.4976705124581,1.9677881456126571,19.58792,202.01699219628543,12.854137379746456,18.406748,348.39233581953323,16.90814226638744,0.22233865091950433,0.2925604078622922,0.16595012337877213,19.04574852305601,0.06036194461976984,19.324569840467763,0.7953623875892214,18.594978395310697,0.6066487594587125,-11.734947617279648,-11.240904140857559
3044,6340041267053648896,-2.8514317972742167,223.2296501681052,-0.17528738880854644,-0.6868585138751353,0.6938802029205071,0.6636464212615023,-0.5461504811075201,0.3528604107022472,19.367138,0.6729411999999999,0.31067467,0.9836159,337.66867386617287,1.6264904501037896,19.677813,185.9646590030965,20.4405875769211,18.694197,267.3554170993657,8.355610556850984,0.23051300459604845,0.298024955986282,0.1675530177839604,19.241660064855623,0.06021029547548477,19.408998998768176,1.37395646076634,18.880824511943096,0.39066024206204536,-11.506091675677297,-11.212503287428106
3300,6340041301413345024,-2.845213277804689,223.24833759775927,-1.0372406995803425,-0.7090505749695567,0.10775323882267254,0.10069056732028593,-0.0362894687814112,0.059543618368543036,15.99738,0.93712425,0.9192953000000001,1.8564196,7523.05435762745,13.628553373880155,16.916676000000002,2365.293433181916,22.848434526543556,15.060255999999999,7597.4079689303135,27.166813268454078,0.1965875941142698,0.2799784120450206,0.15888534103549412,15.905826906351596,0.022644647914949734,16.665909022832093,0.12074841437224265,15.255551039051584,0.044697503048989,-14.829263968446586,-13.74870976248204
3609,6340043324342323200,-2.8025848077223983,223.29890759319008,-1.949684004878883,0.2312814249096645,0.5707732676716556,0.6368361852304613,-0.03685664285534762,0.3221987614621853,18.943908999999998,0.7265949,0.56484413,1.291439,498.6348739405788,1.6218192748114029,19.508753,217.29715071952683,9.716294923736596,18.217314000000002,414.8038907842458,19.176913812870623,0.2178961090928714,0.2897667783057871,0.1649734035975445,18.831047267710403,0.04065648432275195,19.24819814237357,0.5589290340188218,18.406519543056167,0.5778909696523681,-11.958958464558762,-11.355950236069845
3866,6340044080259385472,-2.8600409062329177,223.20288155885052,-1.2418090395408978,-0.4576748494246191,0.15631796547370053,0.14672208010815993,0.020836209123862987,0.0958440121902089,16.42321,1.1489954,1.3386822,2.4876776,5082.318296035617,43.70347384724639,17.761892,1085.920867838059,43.077633937010546,15.274215,6238.528150749943,140.26892004951648,0.17596659452253957,0.28286706018203783,0.1494598640518211,16.352278753945857,0.10748902199154027,17.508237492508655,0.4958652514751496,15.478934788106837,0.2810537130313633,-14.121448882747153,-12.794985512196217
4511,6340046897755124992,-2.7820489950408502,223.1935791222346,-0.9892823851328888,0.1772215070546883,1.2093035537036496,1.2710137247348796,-1.0988906188614442,0.8110504059973072,19.99045,0.26548004,0.07914162,0.34462166,190.18077999801181,1.2361536220315388,20.069592,129.63401436579278,8.330416228914393,19.724970000000003,103.46181490413755,8.764256694594549,0.2586849203383372,0.3172417947743704,0.17169084063650172,19.836798519012273,0.081248590291594,19.78156078022462,0.8032629659033941,19.907458928270856,1.0588757676823888,-10.664611742413538,-10.988995733165439
6435,6340042469644441344,-2.860019665010441,223.3008731571696,-0.6221292444383444,-0.7667117953619779,0.23012099760467855,0.2456071534860397,-0.012959741252738502,0.12964759028955866,17.435543,0.78307915,0.6775589,1.4606379999999999,2000.456149451249,2.967588049169069,18.113101999999998,785.8044429797512,9.522017122034946,16.652464000000002,1753.0016634981016,11.432972322880184,0.21125362124887562,0.2859486891101832,0.16334944951025748,17.32932378883883,0.01854319607295014,17.856365110873252,0.1514692556001543,16.84329472995334,0.08152425466090099,-13.462252051849127,-12.699431176725774
6989,6340044325070326528,-2.832369579196268,223.21605597264386,-1.1689367324584583,-0.43360956502552617,0.33407694180719266,0.31285940548322205,-0.14162539274894195,0.18664669741144216,18.331959,0.78076744,0.63339806,1.4141655,876.1181579909119,1.8845953373749256,18.965357,358.43676600419775,7.823525124415193,17.551191,766.1109764487909,7.390167183883129,0.21305661543606144,0.2869342988287368,0.1638112374956633,18.223936681064515,0.026888429947859768,18.707634325552842,0.27283491352012873,17.741559550667056,0.1205792537090922,-12.568743619708453,-11.848735181104825
7265,6340046833331372288,-2.7898659051656542,223.20170553364827,-0.8908424905447567,0.09452461880452187,0.8312203689268642,0.8741473637518629,0.06256751431236779,0.4714969313041816,19.496704,0.7511635,0.5554866999999999,1.3066502,299.6848979423005,1.5130738124281953,20.05219,131.72829289148402,7.423950419266162,18.74554,255.0067848873133,11.691962693891973,0.21729021358342926,0.289398866178086,0.16483375433499373,19.38444764131121,0.06311103023614462,19.792003474568713,0.7044756916213428,18.93488690634561,0.5731201769326754,-11.406329576483905,-10.788547099640365
8755,6340046176203460224,-2.7800550067127503,223.24809069924413,-1.4632756657813273,-0.7128254272683574,1.0609541230363448,1.1775906189772751,-0.0010520603769650083,0.8118880314166733,19.721235,0.4685669,0.10471153,0.5732784000000001,243.69818970227928,1.5034570512494003,19.825947,162.247020461816,12.825034639158151,19.252668,159.84566577661832,9.292012511251707,0.24831782275053899,0.31037607472464795,0.17036624399297726,19.57795141958546,0.07711675315921206,19.54478210009778,0.9880793652368224,19.43648159388121,0.7266393857245043,-11.035666198899396,-11.152942767596322
