,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
58,6320349490541200768,-8.863860764822912,227.7206463793813,-1.8498906489115765,-0.384525839173735,0.6829347874980409,0.6311611090436008,-0.5524663057511436,0.3906062728830741,19.130010000000002,0.6067772,0.4879340999999999,1.0947113000000002,420.0895823625439,1.9526732243923468,19.617945000000002,196.50675440384762,23.92151533139218,18.523232999999998,312.9498184812954,16.059003635266162,0.22102802735032023,0.2885091468061067,0.16306289287393919,19.014017193218884,0.05810288169402755,19.358647146441935,1.521672588555803,18.714350347156685,0.6414368489330978,-11.755255703230912,-11.34563816412895
705,6320297405473637888,-9.014202234550801,227.8530104479621,-1.3007625470053932,0.21944058523170815,0.3158302430604715,0.3068764678247793,-0.22371176499391915,0.1813230208865967,17.983461,0.76540565,0.6233158000000001,1.3887215,1207.7079494800846,2.0258497974030907,18.606776999999997,498.7057124386192,13.114676369789105,17.218056,1041.2273894586324,11.462594067406695,0.20944814072312584,0.28127401915524863,0.1605044339118903,17.879047046875076,0.020967919005948566,18.354715123631703,0.32871782001602956,17.411731606857643,0.13760915943354202,-12.91374968181725,-12.215078661878927
1068,6320322350643735168,-8.953730481371906,227.73734402505585,-1.8703667644122683,-0.592116292187512,0.6756576255345302,0.6265914076586172,-0.14639001567283416,0.42524149860489857,19.288923,0.5071945,0.17189026,0.6790848,362.8917346717563,1.5578014810063303,19.460814000000003,227.10658986644196,22.619711254490372,18.781729000000002,246.64745540781243,12.46495904975141,0.2383918477172422,0.3004990022975696,0.16602328682420245,19.155565460544974,0.05365930566093619,19.189526657297193,1.2449942154800908,18.96988511485662,0.6317194226239617,-11.502101326100771,-11.51374813522597
2002,6320348940785474176,-8.78544687830055,227.90009690887047,-0.740188122966682,0.2303690495561025,1.1254312146177452,1.0326913523284715,-0.14008612555946595,0.6143387594316333,19.905657,0.71417236,0.45350647,1.1676788,205.6286426015417,1.6114783543318039,20.359163,99.28647133074092,12.947459762539435,19.191484,169.111896142171,13.864489970877502,0.21809735652065526,0.28657914341783486,0.16246756486650923,19.792593621837078,0.09796047464156396,20.101795666528965,1.6300634402910164,19.383197037558695,1.0248014988269762,-10.986839986814545,-10.503618010553442
2481,6320348257886476288,-8.85172820500256,227.84074640915568,-0.7979331878927342,-0.5577253670313483,0.16322705663767806,0.16427371554950732,0.03226774608724972,0.08404234840095409,16.361626,0.90827465,0.87454796,1.7828226000000003,5378.933726103405,9.013679280038735,17.236174,1762.3239164087151,20.383777244205536,15.453351000000001,5289.656346063874,18.48688939600508,0.1949318227111857,0.2746405423487694,0.1563295324805406,16.271727693868495,0.02094671485794733,16.990745120020726,0.14458024043150822,15.65120182233514,0.04368641407527707,-14.479675916007455,-13.448785184730074
2600,6320346746057988480,-8.869079966431386,227.80510216341045,-1.0565695643715185,-0.4005484180036595,0.5301785186849077,0.4948114615094244,-0.3661703791119946,0.3059687215706586,18.901978,0.7041378,0.51402473,1.2181625,518.2693821970481,1.635973413977384,19.416002,236.67593949961088,8.936030819778109,18.19784,422.3107927772403,17.633074464296072,0.2160913372322611,0.2852906379622362,0.16204086863272457,18.790919780817664,0.03945760327964397,19.15992408765943,0.4719549671309534,18.38997867985506,0.5219223249166738,-11.993876977219678,-11.460294673853188
3374,6320346436820339072,-8.882189059833431,227.81294556848908,-1.0504220934962945,-0.3079187810907204,1.2586498597199358,1.105494764303404,-0.0378310612577205,0.6879964235906274,19.755703,0.61842537,0.44395828,1.0623837,236.0830744907157,1.5507494857306126,20.199661,114.99804803304205,14.392414672622314,19.137278,177.76952506026092,11.355565368026838,0.22233807561473015,0.2893872179510657,0.16331881061421244,19.63839979360898,0.08210825199328288,19.939486610201282,1.564419453068345,19.328137909056533,0.7984752563872722,-11.125463584090436,-10.748684446335172
3803,6320344993711307904,-8.949170878165091,227.80870015732728,-1.1994883779066303,-0.3551566087427531,0.6325479415178656,0.5982876712602918,-0.36621431012687417,0.3656364383297789,19.192656,0.7159767,0.50616264,1.2221393999999999,396.5375002184015,1.6510344694228547,19.698818,182.4012427544471,10.313373269677896,18.476679,326.66065718071144,8.875516610184755,0.2159340707078566,0.2851908942757563,0.16200672750002496,19.081755268141602,0.052045344655723365,19.44283962327121,0.7067778921030985,18.668851193873476,0.33963060805922,-11.703405982265942,-11.165879821104024
5277,6320322243268549504,-8.963137702381179,227.7231753348485,-1.191549327002834,-0.4134308726342441,1.1870733243442229,1.115255387979902,-0.3057880874829915,0.7608850952778159,20.077524,0.8071345999999999,0.35924911,1.1663837,175.5241813210194,1.3009934423733391,20.436773000000002,92.43707959436978,14.034622526803904,19.27039,157.2578164897366,10.829873418857535,0.21814905259485926,0.2866127252456739,0.1624783496306766,19.964408557211748,0.09265058470732364,20.179371734339988,1.8978615762730586,19.462091047286016,0.8608374499753677,-10.814869509958985,-10.332946277631695
9767,6320320976254184064,-9.007877890640566,227.7226858540117,-1.5236210114750073,0.08073871800448391,0.6675644192016809,0.6217840547090016,-0.6134209156156779,0.4845203254466395,19.238617,0.72703934,0.41393661,1.140976,380.1012930625026,1.608962385763084,19.652554000000002,190.34168959937668,11.467363188023036,18.511578,316.3275448541588,9.010740422012814,0.21916559472684707,0.2872766210427224,0.16268831830768887,19.124486037704788,0.05291228993196662,19.39448857875955,0.7530774795158557,18.703069155133175,0.35606843952552286,-11.651559267579977,-11.195175018665221
