,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
184,3722110948971032704,8.719446382157928,208.13911426198527,-1.1638311506572592,-1.344750064785034,0.7575159935566985,0.4238990469379892,-0.2007889403521639,0.34790600422666457,18.748482,0.64930534,0.5054054,1.1547108,596.9718148513175,2.080394161094169,19.253887,274.78974643943764,6.67266145442133,18.099176,462.48445092055124,7.135134369238108,0.06122476874616364,0.0799773350710253,0.04527048508989201,18.792290663662833,0.043561398321885485,19.203121356586216,0.30353486351300013,18.408086674886913,0.19284795291593032,-11.994631370223434,-11.436631364723777
2507,3722111159424963072,8.737509979037581,208.13197777239876,-1.6440109038396349,-0.2681806203901094,0.6643400305854988,0.4401799468347621,-0.43174610860843743,0.3177975335392391,18.844006,0.5875969,0.3928566,0.9804535,546.6937526670879,1.6953161499075151,19.236862,279.13238390313325,10.014332370022343,18.256408999999998,400.1328531683247,8.387738171220184,0.06321675928367888,0.08130871043723167,0.04565308632712557,18.88582296314726,0.03876293038005244,19.18476572794916,0.44845801434748594,18.564936386487812,0.2620297891314268,-11.879485705032227,-11.494245252200152
2789,3722092433367545856,8.625760422132261,208.06144352417,-1.2392987291714233,-0.8468334962380832,0.96186272648369,0.7058192878388995,-0.18769454331134586,0.505761126477776,19.577755,0.5874653000000001,0.47284698,1.0603122999999999,278.1276511473709,1.5024062137567344,20.050601999999998,131.9211257139614,6.486424575098081,18.990289999999998,203.54114538225738,8.201199185611353,0.06229678992517915,0.08068572391296724,0.04548244024925145,19.620492789840405,0.06752323112960898,19.99912840461421,0.614612002057417,19.298987024542516,0.5036573299595773,-11.156681194226895,-10.691672482499769
2980,3722113358448222720,8.817048543383562,208.21404200616863,-1.376320587031672,-0.6755019489767979,0.19939132761489603,0.1489581500645281,0.008474108701965199,0.11077057373820852,17.049482,0.74959946,0.6271095,1.376709,2854.651262320136,2.7061748503356866,17.676592000000003,1174.6781759390312,9.621363515893805,16.299882999999998,2425.5743001550823,10.458635663730783,0.05877200399161626,0.07846838345183128,0.04472463599939367,17.09574534511487,0.011849848727827727,17.627334366109263,0.10238297298111608,16.60933890783109,0.053897728792837316,-13.69564724713345,-12.928389960648676
3185,3722111021986008448,8.715115739371901,208.10967140000201,-1.5747168226409214,-0.4037648872019917,1.0097950173693262,0.7818426517849627,-0.702413904432951,0.4910156492439186,19.34579,0.5917473000000001,0.48329735,1.0750446000000002,344.3739648965496,1.7819774388733822,19.829088,161.77823337024626,12.235979861360835,18.754044,253.0173594394443,8.821746624940982,0.06212837352494233,0.08057302093401944,0.045450106710302904,19.38869584943653,0.06468177114552964,19.777726757616755,0.9454284737858961,19.06277409578369,0.4358271426753787,-11.390305284627704,-10.91067685068932
5071,3722111606101563392,8.7624728212778,208.15062905989575,-0.7447375340144129,-0.6392204531754165,0.441981624844308,0.2816800533527221,0.03117421929461962,0.2165320646392865,18.369556,0.5669899,0.416008,0.9829979,846.2989041219718,1.8349686528200728,18.785564,422.9890442694023,7.500633788738665,17.802567,607.7728445452927,10.486074314945228,0.06318726610128181,0.08128857147934689,0.045647767340142975,18.411403287637203,0.027102845163255854,18.733488631093458,0.22165567555342822,18.11109900320296,0.21566598460791747,-12.35433450704361,-11.966540731015815
6241,3722111292568421248,8.733678868339348,208.17431493722978,-0.6462945870900945,-0.4980711401979732,0.2951037799297431,0.17403532242452038,0.0930782197484508,0.1232963060522694,17.488798000000003,0.7354698000000001,0.572731,1.3082008,1904.702360646084,2.809555268296594,18.061529999999998,824.0307537133584,14.00374985318521,16.753328,1597.4853437609995,8.410952029444152,0.05951847186413009,0.07890704773707931,0.04490052216035125,17.5343137280125,0.018438282841102136,18.01183440142191,0.2124275973633209,17.062607271879237,0.06581399997105794,-13.258479170848616,-12.554020076112433
