,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
148,3936022310544874368,18.624668333320557,191.37315273002937,-1.122725068904186,-0.989439024921466,0.4047221627948833,0.22217919494401325,-0.27254229707335725,0.2126739796909093,18.521984,0.5157356,0.35181046,0.8675461,735.448657752669,1.3571763085418442,18.873795,389.9752954822089,6.468993018335638,18.006248,503.81250601915985,5.7042247497408995,0.04393119602772519,0.05593346571926652,0.031209011855763143,18.583087904763417,0.023067149117672704,18.8470737947631,0.20735265455522817,18.329218628930438,0.14152647764771764,-12.162420543322835,-11.879166128525902
1332,3936058633083208192,18.74443432096965,191.42324211740046,-0.7943211158134407,-0.9237949558266711,0.2391577746310148,0.12596517061074786,-0.001962437194066804,0.1200959183902686,17.524414,0.6154003,0.41732216,1.0327225,1843.2343313593035,2.0581007985021094,17.941736,920.1549822012282,17.06071613211676,16.909014000000003,1384.0836767806088,6.641316186018485,0.042620694475076375,0.05503529317384715,0.030978119526537576,17.58682792848233,0.013957129347902495,17.91591225192391,0.23176416557707882,17.2322160134347,0.059979359425961935,-13.188185354887207,-12.739446891718124
1755,3936060037537020160,18.79603984378183,191.40023455167264,-1.1220313510412776,-0.672069233242503,2.2478405735843228,1.256297249407557,-3.3118777698923343,1.4093723955311253,20.238808,1.465868,-0.1718502,1.2940178,151.29461379229687,1.2278155660551853,20.066957000000002,129.94880530511367,7.506519651279527,18.77294,248.65213574253858,6.746672691194844,0.04061872956019789,0.05374342872929199,0.030565708221901015,20.303222602759927,0.10144243863671001,20.04242584343615,0.7220650887915604,19.096553807126384,0.33916221305758953,-10.48957490005208,-9.788224414607292
2379,3936063851468014976,18.84694856543327,191.31767490827443,-1.626166096648347,-0.6160359107872468,0.5899214637650403,0.3320121542207933,-0.05430345350285128,0.3269906071419165,19.040539000000003,0.6320571999999999,0.3449974,0.9770546,456.1742462256202,1.1136317675599732,19.385536,243.41117564388983,9.764380009710528,18.408482,347.8364517913272,7.073113671919726,0.043058581196413336,0.05533270239504349,0.03105834180833458,19.10251451104768,0.030515526051014166,19.359416012735775,0.5014344546774118,18.731603927493165,0.254182448227242,-11.664121098897759,-11.270921439446834
3149,3936020214600803712,18.551697599484594,191.35003614134502,-1.0247892532483551,-0.6454722241555249,0.6282068839599252,0.3344712293149052,-0.07315528812313822,0.3106777120358579,19.203024,0.62631416,0.3793335,1.0056477,392.768602409205,1.0891323256443293,19.582357000000002,203.05418156436696,7.284515584657192,18.576710000000002,297.9092586116871,8.755969036328885,0.042833180134198644,0.05517917225172041,0.031017451879446746,19.265224911446072,0.03466202233846137,19.556390984015067,0.4484342263069847,18.899872546364566,0.36739245186325103,-11.50591363426592,-11.08414162709428
4957,3936022860300701824,18.65628966315568,191.4104174366948,-0.9742341783057828,-0.8364874933252717,0.4368137105550314,0.23503967612046656,-0.12710468225492186,0.21856725783309872,18.647920000000003,0.11294556,0.013040543,0.12598610000000002,654.9044775938216,1.4380351088087109,18.660961,474.4286615632626,8.560821213649334,18.534975,309.58353785698836,5.6831720369518095,0.050198423379304725,0.06002797545588678,0.03203140944515657,18.70275667732514,0.027447420921830123,18.63014472930935,0.22555607162942748,18.85712394315006,0.2294684367058118,-11.742157051816939,-12.147541305349478
6160,3936046950772186240,18.7335728667852,191.49234881960442,-1.3825634264153297,-1.0376371911201865,0.18260275051619496,0.09384288992889836,0.02203005936079409,0.0836344077929284,16.841997,0.23649025,0.10405159,0.34054184,3455.7902240136964,40.74299756538486,16.946049,2302.15961654651,100.24153132241696,16.605507,1830.4805694686806,56.50690555594034,0.04832513397762642,0.05890421281163399,0.03182247234729003,16.898706436683458,0.1473722178008257,16.91635720856493,0.5442798720489578,16.92786471962566,0.385874797706417,-13.660795726278955,-13.887008863873088
