,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
1100,3709783022738027264,7.713514274689232,192.39519434084167,-0.5351695205919705,-0.6818624147740581,0.26778945538830057,0.11570973298918018,-0.059736932037630815,0.11152361358231336,17.388776999999997,0.7665386,0.6213589,1.3878975,2088.506464817283,1.6491045002397562,18.010136,863.9742617693182,6.7945414137073366,16.622238,1802.4880502089375,9.517507325997192,0.06098957810399698,0.0815310508906238,0.04648132403688433,17.43282086207184,0.009870118479523304,17.95781693706161,0.09830358545335757,16.929937690467142,0.06600256881657246,-13.358165271792096,-12.582034882533787
1276,3709772573081408512,7.605774940623123,192.43122468952046,-1.260356039083679,-0.7822097649969478,1.1753051429406058,0.5219880614733885,-0.6131611963107839,0.4823865139608404,19.8948,0.68128014,0.30653954,0.9878197,207.69505009942174,0.7617853285752695,20.20134,114.82040813955452,6.725210673447753,19.213520000000003,165.71435201183928,6.933746280575795,0.06564821451252306,0.08449581221435828,0.04746137437287868,19.93418641969286,0.04584758569177562,20.14605647210197,0.7321445270941978,19.5202383182235,0.5230194455396673,-10.83212079134806,-10.440908674681701
2331,3709774187989132032,7.696333946492636,192.3850629845047,-1.0925680039700203,-0.8680907750352292,0.5232614953146261,0.2444065724458657,-0.20208221828212647,0.21606012385024476,18.601784,0.61348724,0.3381176,0.95160484,683.3336017973502,1.0925829885441642,18.939901000000003,366.939853742476,7.621127215116387,17.988297,512.21179170188,7.012458727656263,0.06608552536383853,0.08479507962680484,0.04753957347688313,18.640732532238303,0.019986266328598117,18.884317711571555,0.2596177254046998,18.29493649601388,0.17113181601004823,-12.119216825163914,-11.764378803707896
3242,3709784117953537792,7.75222667301264,192.3417150804964,-1.035811274016364,-0.6314931221817071,0.3814826785707595,0.2222060210137915,-0.17025300382175845,0.17214933718340913,18.395304,0.3573265,0.10454559,0.46187209999999995,826.4653099896632,6.381143454021046,18.49985,550.3207287500559,19.81087408677838,18.037976999999998,489.3022185086117,11.502987155383124,0.072232647216017,0.08901318269054727,0.04845833267288352,18.4281057796918,0.09651257253164167,18.44004713844248,0.44998473280696794,18.343698705160747,0.2938620222907459,-12.180424645938096,-12.308810507325042
4114,3709777452164285824,7.727783871710818,192.32883677230598,-1.7165693352576217,-0.8467970696482907,0.7210747649706178,0.3834435175652591,-0.7693252842658844,0.31144861490453835,19.25475,0.2666855,0.0350399,0.30172540000000003,374.4951542364197,0.995075392898358,19.28979,265.8519589438721,6.226067093268774,18.988064,203.95874218536915,10.236571317393539,0.07433077563089041,0.09036211246222126,0.04871250479090164,19.28545371802538,0.033213894146617066,19.228638225579584,0.29274126463100697,19.29353168269072,0.6273677710324601,-11.247713397474882,-11.520529946978737
6690,3709784942587518336,7.81512185316763,192.36458207049702,-0.6453092304057776,-0.12532506076871613,0.7068285222524617,0.373908620988512,-0.3682309748033059,0.31954252902623564,19.367983,0.7395115,0.37720108,1.1167126,337.40616127464983,1.0461205861709788,19.745184,174.77594432532175,7.334978182329531,18.628470999999998,284.0397888114936,8.316461251054957,0.06411229190224914,0.08346425444664682,0.04716968342124542,19.40890518597454,0.038755982634510674,19.6909316022345,0.5245986662126441,18.935482363900373,0.3659901525528117,-11.374515249318698,-10.855100713329715
6880,3709783121521119360,7.7359659215365575,192.39848777673402,-1.2843533594636365,-0.6696684029376441,0.5828423401588525,0.24147385984517145,-0.13313614486343134,0.2289181465561105,18.629202,0.59259987,0.33139609999999997,0.9239959999999999,666.2931136299505,1.0507817972911624,18.960598,360.01096969152434,7.495528692043862,18.036602,489.922335832726,7.188071127971037,0.06642058338389573,0.08502553587377025,0.0475981288997658,18.66781610484741,0.019713204590366504,18.904785128847493,0.26025348263923775,18.34318377201148,0.18339822973557124,-12.086832464539963,-11.759778875993877
