,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
81,638607902579829632,21.995509896436058,139.8789736905433,-1.7715044595271925,-2.202465037800988,0.2570947190639407,0.20359025819200768,0.027577726830876767,0.17351201531905167,17.512678,0.60858154,0.47212600000000005,1.0807076,1863.266226284081,2.0743518189264023,17.984804,884.3688309918257,10.448737849288293,16.904097,1390.3659293050805,11.19878495092402,0.08431005227696943,0.10946701498846836,0.0617741402887884,17.53340266777483,0.013916099251308347,17.904549415641714,0.1476863708206728,17.19650306741595,0.10068199237053813,-13.244760519218577,-12.771944880420758
1009,638636348148159232,22.15591968602818,139.84210184845327,-1.2935977465327628,-2.3399880679214764,0.5865206782389839,0.4085364245092939,-0.20579950181794604,0.4031821182188007,18.729221,0.6251755,0.35279655,0.97797203,607.6562651343139,1.785134282195729,19.082017999999998,321.920311614164,6.450642243094472,18.104046,460.41501695349837,7.4351302266778445,0.08591429639996193,0.11055163471614518,0.06207405759840935,18.74834075364971,0.03672171227019995,19.000677416707006,0.2504751180016352,18.396152241922493,0.20185946246592526,-12.014333146382135,-11.644365901052137
3330,638612365050747520,22.086909287969203,139.77951205266064,-1.8223353572436696,-1.89552610608058,0.8707591353716593,0.5739076983368512,-0.6343627579456612,0.5805794827393798,19.469248,0.49523735,0.35500145,0.8502388000000001,307.35962850011344,1.2838172141436537,19.82425,162.50092330917843,8.816535969303061,18.97401,206.61577428811455,5.523153231159401,0.08794549853754415,0.11195298786158585,0.06242353962690133,19.486337444976844,0.05221152581133389,19.741507429821304,0.6781912211452864,19.265767772632312,0.33414397147248187,-11.249458732562804,-11.00836744181484
4116,638625971507398016,22.209405393438157,139.68779792829778,-2.250787773398037,-2.5229241999657797,0.857328021396596,0.7066218544439379,-0.24551843981970944,0.5807338688004495,19.794117,0.8099365,0.65176964,1.4617062,227.87655374063942,1.1804495563823134,20.445887,91.6644182292922,6.351407482858048,18.98418,204.6896890042321,4.2695361292910965,0.07860293683868182,0.10598085722915898,0.06049512535482482,19.820547956056007,0.06475268829795106,20.36911717670127,0.8661222649897861,19.277864959260896,0.26073224242885656,-10.966601331466883,-10.134580082812658
7413,638613464562391936,22.120298896866288,139.73453554337695,-1.5114653624747683,-2.103282158703213,0.15779792057247824,0.11671836589258143,0.02715089497938873,0.10353591886495754,16.55171,0.69539833,0.5670470999999999,1.2624454,4515.048911667913,2.956254460273504,17.118757000000002,1963.596940133961,9.935240970417931,15.856311999999999,3649.584773430881,13.930157569968214,0.08153893618343969,0.10767996407386092,0.061198657640029255,16.575204915314334,0.008184447494671293,17.04028916925406,0.06324643799951714,16.149292702359713,0.047711446762999946,-14.216829761044615,-13.566859238080621
1777,638583610244791424,22.004850185728923,140.01405739963863,-1.9897092762972692,-2.1606664069493053,0.14450968657774013,0.1014541544778577,0.005808106512132465,0.09981806231503136,16.647566,0.42491722,0.2332592,0.6581764,4133.519266290459,30.822606569237628,16.880825,2444.698278953344,69.23894129118514,16.222649,2604.406233484768,45.26091204483484,0.09107303730166232,0.11412298141639836,0.06290483290487624,16.66152704717187,0.09320933502294625,16.79591385162308,0.3540260054137878,16.513923351762607,0.2172323938126315,-14.018154578166211,-13.969238063620356
5613,638586462103070592,22.073995289515885,140.04434986674406,-1.6850036741924956,-2.9533053706059813,0.9927556741818552,1.0210596162713241,-0.25701213331210376,0.3957304626496571,18.814798,0.46533012,0.3510704,0.8164005,561.6001875698942,1.4550852037904591,19.165869,297.994001170827,8.977416744953313,18.349467999999998,367.26624882143113,7.486343691908941,0.08849022423792266,0.11233140108580818,0.06251203324577827,18.831341665330584,0.03238703520752844,19.08274979513824,0.3765770749444948,18.64113541872049,0.25479960777545074,-11.895930581083892,-11.688957944145361
5845,638583369726623104,21.978927982538654,140.02306596309407,-2.179943959644799,-2.107114062034604,0.09707344872115127,0.06738109779467175,-0.16590964535453534,0.0718391558416455,15.522407999999999,0.7183924,0.58605766,1.30445,11651.535165736592,6.579861657399799,16.108465,4979.307310531471,17.090748737874463,14.804015,9619.706226107995,24.772919841580833,0.08091094854546911,0.10729645002112705,0.0610569298406672,15.54653117579958,0.007059007207853875,16.030381223269213,0.04290443346840313,15.097138546595033,0.03219032793115194,-15.246230640012985,-14.556616712274995
