,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
1217,3669543950882116736,4.853898255120439,215.35899584918425,-0.5722833705738211,-1.3056466173715426,0.4102350352179575,0.4047076727266276,-0.24613758977597303,0.3053258498841838,18.417285999999997,0.5417404,0.3314705,0.8732109,809.9016174950985,2.6019501330389847,18.748756,437.57555130244185,15.369095243400677,17.875546,568.2633663583091,18.046656075005828,0.07217880598479146,0.09201710629529418,0.051369094088833715,18.450140528219855,0.04015842907386729,18.685950272131798,0.4390411895058644,18.17835675656675,0.3969694586916854,-12.2930838526491,-12.020105415052932
2311,3669539862073188224,4.760472963255731,215.36051852094502,-0.7300490816534668,-0.6315060758552279,0.2797390368339712,0.22525227196586484,-0.16611338119181318,0.17523264417332501,17.555544,0.671154,0.5255947,1.1967486999999999,1791.1352403465319,3.3393628062356693,18.081139,809.281854708452,11.532796039717875,16.88439,1415.8333447837026,10.092919196431842,0.06801758599246119,0.08921977079746346,0.05058733590321597,17.592561467365414,0.023304792478914104,18.021130721753643,0.1781331802483176,17.18798232326248,0.08910758488646259,-13.196964772913649,-12.602147175554261
5447,3669543852098349184,4.855219483498535,215.39228342104957,-1.198793736091756,-0.6014551843131308,0.09093435457974347,0.08140531258610201,0.01770002441341656,0.07273103565108624,15.568614000000002,0.9480305,0.9626398000000002,1.9106703,11166.07886238974,27.878346260535288,16.531254,3373.2902036830187,35.792372322307365,14.620584,11390.288315729264,59.10094274351476,0.059669794399741835,0.08533359992154119,0.04826009470807405,15.61397847858484,0.03120874682610922,16.475132137353995,0.13263153390726884,14.926503112138619,0.06485891873990156,-15.0813278430416,-13.914640446867736
7924,3669539076094711424,4.756427405527963,215.39207364502437,-0.7673518128988855,-0.5919271907897071,0.16478445542150313,0.14211022302288198,0.016879244951618442,0.1094800709248808,16.519957,0.8190937,0.7250309,1.5441246000000002,4649.044772698811,6.063388300770867,17.244987,1748.0770012498224,6.305154110171008,15.700863,4211.364738751814,24.168059795523657,0.0638041659024385,0.08680751026466693,0.04957109220028065,16.561186512389895,0.016302779918300873,17.187391092213975,0.04508635850754152,16.00547176651009,0.07173464332457319,-14.216752677485356,-13.30809630936745
8597,3669537456891464960,4.709417109507526,215.3743476879786,-0.5434419977005656,-0.2336713787224448,0.3909037100589615,0.32744558975854376,-0.142085840217659,0.2538662497611903,18.105055,0.42970276,0.19922066,0.6289234,1079.7527289195182,5.665224009665423,18.304276,658.939243019949,11.693816012798324,17.675352,683.3250278080702,8.66692517011956,0.0754600297584025,0.09429046408085594,0.051872814718318505,18.134629194397395,0.06558473826843754,18.23919610428088,0.2218303154780444,17.977658866023322,0.15854324108983708,-12.538041462505888,-12.509086225911197
9204,3669551303866176768,4.952161954422621,215.37788546040298,-1.3013023997426865,-0.13599489587352678,0.7387504572707025,0.7391863720642701,0.02975015501700538,0.508963815729997,19.462667,0.57777023,0.6618824000000001,1.2396526,309.2284529963142,1.8014927678678785,20.12455,123.23536313070043,6.0475603068725885,18.884897,224.28942650034602,7.721664125791856,0.06748247646950281,0.08888151196820511,0.050472441953242235,19.500218904118082,0.07282208147455592,20.06488011519824,0.613415678060961,19.188605556889062,0.43034040025176706,-11.291342977569219,-10.655318149966519
