,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
39,6574123096423977088,-37.41177222946909,333.38773327126813,0.9872966722376758,-3.5201776259564714,0.32811620986834344,0.33490166346715905,-0.2669209128653716,0.2834371476380999,18.71733,0.5723876999999999,0.3839531,0.9563408000000001,614.347481270867,1.5131435376841451,19.101284,316.25790343932755,9.657272008662977,18.144942999999998,443.39480586037996,8.23529695211468,0.03814736625487264,0.04892737153965042,0.02743227744762034,18.78421742856096,0.030787615799978296,19.081569159584074,0.3817008169455785,18.47169121936685,0.2321660302305132,-11.979391570395538,-11.60408040153601
1328,6574108360391227904,-37.5386008347857,333.44031351413173,1.1182790376062846,-3.985227469613298,0.16665301046392322,0.15383390847104286,-0.15057773729473287,0.13834655263209258,17.469023,0.59355164,0.43160248,1.0251541,1939.7104366879141,2.311534276810768,17.900625,955.6643144656708,8.408870533111491,16.875470999999997,1427.5108076559072,10.878932304228917,0.037668486942200714,0.04860124821374753,0.027345459781992255,17.53638925670472,0.014896129810731885,17.881235328566174,0.10998724141192091,17.202306027804987,0.09526138301268836,-13.237971769745645,-12.793956484736736
2478,6574126085721239168,-37.34832126168524,333.2159886687425,1.631928468507143,-3.372839396071405,1.4176745264809445,1.5769376845833212,-1.9467174316667903,1.1818654400681676,20.609673,0.6830559,-0.017799376999999998,0.6652564999999999,107.51709539491314,0.9510750127166212,20.591873,80.1320393056059,19.042696982139255,19.926617,85.92533166157547,6.101773902574568,0.040229130231369016,0.050367729860870736,0.027764937124789932,20.6744770615722,0.11057253374722613,20.570716781690958,2.97051858831313,20.25303202003116,0.8876564373657213,-10.016945039208107,-9.933000428506947
4697,6574114850086694144,-37.55898423801838,333.25980041455153,1.3410455186677959,-2.6696036163477377,3.089723081792861,3.1766613942652784,0.048817340170170136,2.0336591718052164,20.830923000000002,0.43797302,0.33493233,0.77290535,87.69547998392845,1.189410295107766,21.165855,47.22945351908715,7.384347875307558,20.39295,55.92271487927877,11.02195731444432,0.03944893667675957,0.04982759585601639,0.02764803797349575,20.896508039675133,0.16953700112676043,21.14524010292815,1.9543810390277099,20.719481344682194,2.463658402993665,-9.82660502554537,-9.635461158467479
5062,6574102759753879808,-37.613049635486185,333.30310967494535,1.622381346811944,-3.57526507993086,0.7511731048387713,0.7066437849020907,-0.6983852668175465,0.600605187129384,19.762676000000003,0.46535873,0.34823227,0.813591,234.5716457039492,1.1785173536927172,20.110909,124.79343891528144,8.81206559552246,19.297318,153.40552518199752,8.977219625742288,0.0391571727451631,0.04962504043927567,0.02760205229864622,19.82855404031383,0.0628015669879872,20.090495577881267,0.8826651537250197,19.62389544317937,0.7314941569975949,-10.905016569754444,-10.673068598182965
5525,6574121829408677632,-37.41279704758993,333.32570748073863,0.9160503636562785,-3.31689646232486,0.4973069971723215,0.5022982916570771,-0.6503766087632322,0.44709300383061945,19.238101999999998,0.0857811,0.13967323,0.22545433,380.2817480635521,1.3973319033018976,19.377775,245.15770619294702,9.02792027440742,19.15232,175.3233071654471,7.033518091918466,0.04353340331223355,0.052523862552651214,0.028181759122776012,19.299602892713796,0.04593081019590433,19.354462264341617,0.4603118750885886,19.47831910522772,0.5014677031275394,-11.202898584000899,-11.52558799791128
9280,6574123066358837888,-37.410191004222796,333.366583114706,0.19540920528277492,-3.60938523471492,2.810945891983724,1.9628243362007007,-0.08619366406782765,1.5653158688337416,20.870329,1.3854122,0.38876534,1.7741776000000002,84.56972462276626,1.249411563734988,21.259094,43.34285782290553,13.002718076996162,19.484917000000003,129.06285962821258,8.942818303000857,0.032818598518093246,0.04595364652664074,0.026144534319388065,20.94254411038886,0.18467181507746172,21.24235249534705,3.749959834825594,19.812952256977038,0.8661301098513313,-9.787692359406073,-8.694397046770145
10064,6574110898716833024,-37.46932354888397,333.42792571683015,1.1261451851900484,-3.4066730127021376,1.0941493525982129,1.1828522795963279,-0.7872409451337652,0.9114362259576428,20.297884,0.29332352,0.3023014,0.5956249,143.28240192404857,0.9483982783350982,20.600185,79.52093170357948,4.760460447384628,20.00456,79.97313197627564,8.049574031665317,0.0407400114112767,0.050718191960023806,0.027837075155809396,20.36217785552284,0.0827385521180252,20.57867815851072,0.7483030482354034,20.330902663437428,1.2581684987111137,-10.305659564761779,-10.290085327183366
10681,6574122134351280128,-37.462631788533095,333.2185058349663,1.7959678341333392,-4.01079388873028,1.2581871097411637,1.318043809274576,-0.2142134053619263,1.1696622720367142,20.434628,0.58317184,0.11666107,0.6998329000000001,126.3267836286998,1.0155506192990045,20.551289,83.18403584709014,6.485528484187492,19.851456,92.08430381759594,10.825787017976772,0.03997724835431061,0.05019380767133723,0.0277281220409342,20.499684154573192,0.1004884504821158,20.53030622422075,0.9745752923237077,20.17790785529936,1.469548360736497,-10.202550664530786,-10.08433606578065
13025,6574111688990842496,-37.40494041259356,333.43420498446494,0.9714050433727748,-3.5067411093205942,0.12874937743963644,0.11240887268312112,-0.035256063201382935,0.09647150393375092,16.829563,0.6177559,0.45873450000000005,1.0764904,3495.5961227413873,3.0708013025478937,17.288298,1679.717567778727,10.326391629617463,16.211807,2630.539257765104,10.484032495580033,0.03731466336882573,0.04836357518329777,0.02727845507439409,16.89728221422329,0.010980964314534597,17.26914576375609,0.07684619000616554,16.538709576110875,0.04981883688217234,-13.883508371095466,-13.388634161649573
