,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
2945,1564351059139676800,54.98419972053024,196.54982291862186,0.2863156935890388,-0.13699232227161956,0.9715310641296158,0.8697678520127043,-0.573514715671869,0.6685091010386198,20.234707,0.4092369,0.11169433599999999,0.52093124,151.86716237430272,1.30112595881169,20.346401,100.46034672489787,8.608071643100741,19.825470000000003,94.31487371818928,6.3040611607153485,0.04678651878989231,0.057898513221181946,0.031630742325006844,20.29295378554835,0.10709408295297253,20.3177148049462,1.0710782815971676,20.14801878870649,0.8355072895967265,-10.345701511529228,-10.405179031923232
4005,1564326113970112768,54.874377156392526,196.53777328477184,-0.7863427404505596,-1.1363600394424245,0.6420793345573961,0.7491432445499278,0.04171885286404138,0.4922391179383012,19.865412,0.44632150000000004,0.05757522599999999,0.5038967000000001,213.39382721250348,1.3732781496367632,19.922987,148.37490768055181,7.5700971411028215,19.41909,137.1298648214804,10.654582645170134,0.04693033195507654,0.05799490290157827,0.03164956945175203,19.92351503667713,0.08044270583968292,19.89420394274091,0.6377507878051295,19.741620310811516,0.9712128225168689,-10.708346145623704,-10.784051096575958
4689,1564350303225425920,54.95832209503338,196.58354333639736,0.3643352576847589,0.14730921263548016,0.6279869084320058,0.7389314393096384,-0.4691559615552672,0.5138528229199911,19.932076000000002,0.4878559,0.1293068,0.6171627,200.68537941987157,1.297069475588036,20.061382000000002,130.61787691469416,8.081555580383792,19.44422,133.9924229739189,6.127387631263028,0.04598006748396208,0.05735117805229112,0.031521287288180044,19.991130597816532,0.08078998326494445,20.033242270984367,0.7733967749358892,19.766878111457544,0.5716169891613666,-10.683213222233107,-10.649554943717774
4809,1564325327991665920,54.86194944444528,196.4755338829269,-0.9416174058251748,-1.1361232616597603,0.7804587177393738,0.9055981322067675,0.05324396656397542,0.5899585242180811,20.105529999999998,0.23506355,0.017000198,0.25206375,171.05448272159182,0.9884251734771724,20.122529999999998,123.464883701032,6.861309980107981,19.870466,90.48595279774538,5.2357746063132415,0.04909211711123324,0.059379895898381246,0.03191088005607896,20.161471732979788,0.07223028868862885,20.092361474960693,0.6946620948433524,20.1927362104927,0.723285554888319,-10.353440336908534,-10.656479236858146
6445,1564326839820157312,54.96117268083179,196.56826866783044,-0.4156768431895719,-1.063128220462534,0.15687076505704672,0.19178255279254186,-0.14569454149234778,0.13312383175453604,17.984360000000002,0.40946198,0.17789268,0.58735466,1206.7090128053335,14.38347139182727,18.162252,751.0254245544423,38.59323729363986,17.574898,749.5637437858474,21.918751743177477,0.04622877327236041,0.057521077042371964,0.031555768738359316,18.043164835595128,0.14899482020098676,18.133942324266126,0.6423423900152233,17.89752280208577,0.3655251458747138,-12.620614115905799,-12.616049767864155
3797,1564351265298117376,55.01464689780899,196.5440101497247,0.16826434886019104,-0.350402465560144,0.5826934375160668,0.6228253895315505,-0.5479566763239723,0.4573040732185758,19.68476,0.43284607,0.16090584,0.5937519,252.02438655010158,1.0660792848833491,19.845665,159.3269627583429,9.96169811012,19.251913000000002,159.9568456880618,8.707123709033631,0.04617531389534581,0.057484631526200716,0.031548413165228606,19.743618270344033,0.052875800010697395,19.81739217526269,0.7815452213531866,19.57454450843637,0.6804275609133461,-10.922465798462166,-10.91167283286132
6246,1564330688110857728,55.00703971720669,196.36020702628318,-1.5862516706570902,-1.5106874603049076,0.40421970382039535,0.4513989575341445,-0.4829771231294981,0.3456945463674796,19.344735999999997,,,,344.70868763518814,1.4178161666783708,,,,,,,,,,,0.051413563740046825,,,,,,
