,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
63,1544826069092250880,45.76567798054551,184.85569117848598,-0.6120804182599886,-0.12307727706045818,1.7191777264662125,1.9876933659943,-0.1754178490405877,1.2278755615417514,20.827820000000003,0.7082348,-0.018909454,0.68932533,87.94642706938927,0.8916601115706355,20.80891,65.61320606359202,9.632200856152028,20.119585,71.93392011359269,11.517034135742069,0.02672016247142232,0.03350736175404405,0.018496468360555844,20.906134336503317,0.12673341903746702,20.80461449013726,1.835034712146314,20.4552692109545,2.0013218585813246,-9.795173482608256,-9.679980142648773
261,1544835174423030528,46.01000644196462,184.81729961305825,-0.18585970495230786,-0.02768640753189809,0.3816059383956972,0.4174421266619602,0.04782552488986692,0.3580325815469684,19.309256,0.31976128,0.07604408,0.39580536,356.15909727933774,1.9180001937714537,19.3853,243.4641546403006,12.047415576454494,18.989494,203.69039412016258,8.250836906959549,0.028173890864862904,0.03448506902957976,0.01869064973722525,19.38611600440153,0.06731542899026227,19.380027358858314,0.6185415464061648,19.324982979026164,0.5063344385113807,-11.2043015696939,-11.370686525116419
887,1544819746900409728,45.801395429306346,184.9937374605743,0.5147580532451836,0.4104608707661853,0.8329149123026487,0.8300004747600612,-1.4866887028910958,0.6879236354268439,20.33953,0.51703453,-0.11547470000000001,0.40155983,137.8904506862972,1.012901947663969,20.224056,112.44305623439881,7.430529739248725,19.822495999999997,94.57352273120091,8.963663450907557,0.028144865042561473,0.0344662901671771,0.01868710601306716,20.41641965729604,0.0918212558069318,20.218802106472964,0.8260325257167328,20.157988978490742,1.1847480129803734,-10.17657720251647,-10.337692907476246
950,1544819712540664064,45.788526341318715,184.97689641641742,-0.9843609381308313,0.4060137580218003,1.0034984869105328,0.87040594977195,-0.29957469030634104,0.7686742560019479,20.586988,0.5194340000000001,-0.05597496,0.463459,109.78690512527773,1.1326094406909073,20.531013,84.75192494577486,8.531648707346452,20.067554,75.46504423276168,6.8977575283538135,0.0278339391528234,0.03426280004869251,0.018648371414116054,20.664189704436787,0.12895543409736432,20.52596327247342,1.258326685913784,20.403087051243297,1.1425418215946805,-9.955538002831375,-10.059201242761922
1860,1544829745584305536,45.86798839380069,184.6997413686961,0.3092556231333403,-0.18550180368077213,0.2716447552915225,0.3229555687803425,0.05637473017556927,0.23565427204897965,18.818154999999997,0.40845490000000007,0.064725876,0.47318077,559.8658777135763,2.4350765743919545,18.882881,386.72540652784613,10.099240794899927,18.4097,347.4466509562115,10.409282622162511,0.02778532310544666,0.034230621197455215,0.018642182604763628,18.895404678778128,0.054367409037690176,18.877862617145905,0.32643448763731314,18.74523749273465,0.37449211963602963,-11.728352131251224,-11.822871227400466
3575,1544831983263276160,45.846662815514506,184.94961475082425,-0.13097540692056409,0.08260978021064021,0.6624052198308649,0.7166307758768458,-0.18471010127297585,0.5330853832480766,20.118507,0.45690155,-0.028375626,0.42852592,169.02193726556513,1.758765735901343,20.090132,127.20462381729408,11.535516074418625,19.661606,109.67952442715055,12.272032392666237,0.028009118910928305,0.03437795956643787,0.018670371604819474,20.19553319329617,0.13006933924928873,20.084964795528382,1.1335590374241489,19.997115731707588,1.398623906417619,-10.409337498323609,-10.545593177598306
4393,1544824561559761920,45.72938332234732,184.78693030521316,0.3677333604880323,-0.04491671771529165,0.2457022781838007,0.24653781755935536,-0.33470299268543696,0.19618779563992192,18.67855,0.4970951,0.046058655,0.54315376,636.6866928588128,4.336861491781552,18.724610000000002,447.415693809969,9.659718948931154,18.181456,428.7316057099162,15.722170942691045,0.027437174436223143,0.03399768106185057,0.01859675395220613,18.75614839321759,0.08514512593918908,18.71982428496168,0.269875394475823,18.517039494820434,0.45839199668570774,-11.895238470236897,-11.923102391767301
4742,1544829917382999936,45.87387429505272,184.754851142168,-0.018610047946269616,-0.3667038649120631,0.5237041480545259,0.5790347108430514,0.017809608475110636,0.4613513319919452,19.936201,0.5275974,-0.0023460388,0.5252514,199.92436497200984,1.0016645234241328,19.933854999999998,146.89706512658717,9.435732383988633,19.408604,138.46070071389508,7.345370381894088,0.02752594960702796,0.034057469640276734,0.018608527590611948,20.013709737332842,0.0626277169596343,19.929009732716295,0.8029204306989965,19.744175159576038,0.6631277272198717,-10.63083685100623,-10.67588813128619
5102,1544820365375725952,45.85024623761582,184.9869103758705,-0.02324435808819928,0.02349220534918109,1.4454136870297,1.3688228917769378,-0.5118461719436292,1.0663900398222426,20.187296,1.7086333999999999,-0.6220379,1.0865955,158.6455383991059,1.0885802971762293,19.565258,206.2774513534617,7.038712887044562,18.478662,326.06438819894265,6.371939129886132,0.024846072503646673,0.03222039898331075,0.018180122268624616,20.267484270220194,0.08577142384219456,19.562250208834424,0.4265318895049481,18.814661455181643,0.2442745727723569,-10.515144488347609,-10.003429478718324
3128,1544822358240582272,45.918832537241094,185.01500919685245,0.5408058840810066,-0.5230057488070259,3.05153860813694,3.0085670414072667,-0.5680933297200861,2.192021521913028,20.667788,1.7937068999999999,-0.39216805,1.4015388,101.9134712322958,0.96560705717466,20.27562,107.22776969278955,9.84814320426863,18.87408,226.53502249015438,11.997746597438404,0.02344445706684298,0.031350818341236084,0.017873693240491893,20.749376557520467,0.11843466882971117,20.2734809994577,1.148040198971291,19.210387922251495,0.6620249302709832,-10.039740819577972,-9.232334012117498
