,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
2416,3926839223789016960,18.634761568060465,180.8389597847348,-1.00094469139909,-1.9399143934484415,0.21469838754618445,0.1356229897227525,-0.00767977628803968,0.12740784338734734,17.399729999999998,0.5982685000000001,0.40306282,1.0013313,2067.542203585456,2.1944855303850432,17.802794,1045.7738374307385,8.498772904993897,16.801462,1528.2114339316013,7.533843706502358,0.047898012190421016,0.06168982767735551,0.03467088318144347,17.456866029494538,0.013267477240485387,17.770315740573608,0.10158473802846461,17.120970505045708,0.061623047858634476,-13.313186773630562,-12.898546619021026
5173,3926785936130621056,18.41666181197635,181.01158660698985,-2.341567096367957,-1.219807621363803,0.20062719965548004,0.15104523183190444,0.029112535199742887,0.15620515514328634,17.464760000000002,0.64847946,0.51609993,1.1645794,1947.3420683238376,2.152757762692979,17.98086,887.5878802895078,8.438940759235368,16.81628,1507.4937096456026,8.229365481925111,0.04648155623961491,0.06074763876818169,0.0343959948923605,17.523312828780416,0.013818564530280186,17.949323952589115,0.11884655236170542,17.136065233544667,0.06823714610938374,-13.264948476372645,-12.689300504907894
1727,3950858368830973440,18.668475442822984,180.9944857845486,-1.5404996779473314,-1.088717388055933,0.14838267271399058,0.09942808733116552,0.012301194780047488,0.08094109529726795,16.734876999999997,0.68969727,0.5330734,1.2227707,3814.1336422361233,2.592056665138749,17.26795,1711.4922820170796,10.256177141087628,16.04518,3066.8737929096765,21.556595792023963,0.045986003691569556,0.0604310072493264,0.03429166279308841,16.79392423109556,0.008494906406907836,17.236731630187684,0.0749066855928223,16.365068576229078,0.08786062472582334,-13.99746627226342,-13.365822960814342
2133,3950856753923271296,18.68670465657499,181.0875139620379,-1.374060405758448,-2.098162950457577,0.21754219262748367,0.16359606629093906,-0.12185346208616647,0.12408215809287088,17.266687,0.16428566,0.06355286,0.22783852,2337.067438173688,2.5316661541690952,17.33024,1616.0660819807074,10.504049689150474,17.102401999999998,1158.2635600630706,16.048127438722826,0.05508877539085378,0.06650024074400682,0.035688716107038373,17.31663311328612,0.01354082745333334,17.292951970800658,0.08124706197252421,17.420892800662255,0.17319166371176525,-13.183683221062768,-13.509760712900356
2437,3950853180510477056,18.548887088817946,181.06277707854355,-1.6094959936247015,-1.0680273699352902,0.13279767472746815,0.09424180153116646,0.0420158084740429,0.08358571003785159,16.611183,0.5425148,0.36777878,0.9102935999999999,4274.3821259581455,2.642909458149948,16.978962,2233.4202178341798,12.194956513534699,16.068668,3001.2391260422332,8.987723273540553,0.048704259727902356,0.06224241202728744,0.034813502997408645,16.667512377512526,0.007728922509348393,16.945931479894448,0.0682526983511445,16.38803499812448,0.03743338541218124,-14.086399659603998,-13.76305390268428
3338,3950854584964002176,18.604210542172467,180.9836066893391,-1.950513014939189,-1.981246565887174,0.6929507304973757,0.4348933167473613,-0.1330423204338876,0.38478999968175104,19.034962,0.7837677,0.64136314,1.4251308,458.523790687108,1.1346286761240827,19.676325,186.21941203450544,7.162942509787388,18.251194,402.0593080213418,7.0258515136555975,0.044302452060555754,0.05943133537427057,0.03390064632453167,19.095692862613095,0.03093156503460313,19.64610628692164,0.4808133609387171,18.571474051520376,0.21843330615301465,-11.692669004737336,-10.87513180224041
3439,3950854550604262656,18.597725927185586,180.99733987882544,-1.8576081782899612,-1.7108731496008975,1.6315153815541197,1.0936195402256117,-0.8954962753964096,0.8173323330609503,20.442263,0.67539597,-0.030658722000000003,0.64473724,125.44145698691112,0.9569102281681804,20.411604,94.60484611887263,9.468671310714628,19.766867,99.54534289144033,10.267894301969276,0.05111972976199251,0.06391523233399943,0.03519078317454198,20.496177546122965,0.09535426436692564,20.37690130856482,1.2510816965466387,20.085856849584886,1.2893489041932102,-10.186541693650057,-10.128762378466796
4574,3950859360967654784,18.7190618447143,180.99309674177223,-1.9367547361603417,-0.92074437655744,0.8544529681448972,0.5010983919719461,-0.07865116893115838,0.3837497729055832,19.435667000000002,0.69700813,0.41103363,1.1080418,317.01498712631144,1.1922660004169734,19.8467,159.17513149040002,7.847736763579471,18.738659,256.6281579919511,8.35191306215095,0.046967780651956316,0.06106565267753687,0.03449409847247319,19.493732733579694,0.04701142094355964,19.814846304084202,0.616281630341607,19.058345134742723,0.40681004802349574,-11.289791228487957,-10.769347197641853
5019,3950859189168957056,18.689710633143445,180.95858467804746,-1.969780504321956,-2.0325512238604517,1.5131522666364816,0.8820582657713198,-0.1869333214999783,0.6622240606382295,20.206959,0.45090866,0.25939178,0.71030045,155.79838370997066,0.8598500476250583,20.46635,89.95281045971682,9.478441695599585,19.75605,100.54213907859024,8.46202475441255,0.05051480802531753,0.06349768065299571,0.03510261867996557,20.261477822264283,0.06898740114866403,20.432065477183688,1.3171408496241865,20.075127079324982,1.0520495227128204,-10.442126906001416,-10.319417234538662
5448,3950854997280869120,18.64455177950705,181.06344339708957,-1.3948344003106603,-1.3460511435311933,0.3848407822470848,0.2400372427780645,0.03516168682046205,0.19219585529266595,18.289934,0.5629177,0.38362312,0.94654083,910.695080109644,1.584510660198463,18.673557000000002,468.9560871434562,15.153308592314565,17.727016,651.5699958220994,7.764789070686816,0.04838187346613978,0.06202050839141233,0.03475759053200984,18.346585650601565,0.02174864417857202,18.640749047956056,0.403910648772512,18.046439716344107,0.14896306460693107,-12.414263124844037,-12.05450022251856
