,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
3677,2392083551631157120,-19.94627776503093,352.96993576634287,-1.3695204918017143,-3.2260876307878394,0.177149555983232,0.16320780919364644,0.06359942327769838,0.1064012264491631,16.928404,0.63324165,0.5019492999999999,1.135191,3191.423356363903,4.070213380398595,17.430353,1473.7157155061616,19.140281654332245,16.295162,2436.144324391269,10.307141562983897,0.08102544964098528,0.10571405634804397,0.05979809588867344,16.952413502632073,0.015941998780427895,17.35385165664631,0.16234713259943706,16.58954437008152,0.05288655037689214,-13.831860851325018,-13.303783962165628
3829,2392084337610096768,-19.998472799898245,352.89060030910395,-1.3538536969292068,-2.7158620033065453,0.17064844197556586,0.1917804468785715,-0.08946316641129147,0.0856473477886808,16.748018,0.67040634,0.5241394,1.1945457,3768.244427238252,4.053606214567248,17.272157999999997,1704.8733874701777,22.71060148928816,16.077612,2976.618778936654,16.825632061469847,0.08014578469110983,0.10514449772254844,0.059616435942393894,16.77290655142538,0.013446600575012785,17.196225173230065,0.16651237605236405,16.37217552077777,0.07065748635890365,-14.016066535411323,-13.43000606866492
8354,2392084715567229952,-19.97968434052812,352.8809536759686,-1.5890147944414508,-3.769884469761381,0.6035213435729153,0.4829751913017014,0.08056325183846393,0.3080010655790833,19.162796,0.60546875,0.42959785,1.0350666,407.59423606494863,1.4596879618158358,19.592394,201.18590622583028,7.153197124361429,18.557326999999997,303.27533004212404,10.979105608442213,0.08252943513675158,0.10671552707640722,0.06009094386184179,19.18530048020052,0.04476535217684113,19.514890588906457,0.4444395024080363,18.851416346074732,0.4525222018106965,-11.58686576747398,-11.158183535385735
1074,2392001431856405120,-20.34943837805384,353.0363380281877,-2.01982710208452,-3.2633773038729657,0.5472401387980748,0.4309002419434401,-1.3684095647901389,0.36516944664334205,14.54928,0.5253868,0.33005999999999996,0.8554468000000001,28551.857344491676,45.55625653113625,14.87934,15446.10650612886,32.01213893170106,14.023893,19733.802254992093,35.504911044263395,0.08528884970019805,0.10861002777560384,0.06057649810419517,14.5690252376519,0.019944524090621515,14.799942409424332,0.025906317329061995,14.317496571929565,0.022489907536243844,-16.168377248956173,-15.920574993828392
1109,2392054169759659392,-20.196191878995734,352.8290479757576,-2.4285228370781464,-4.02718805978805,1.15974060358909,0.9722106977527945,-0.38121976067910623,0.6409068425885195,20.050222,0.41391563,0.21976279999999998,0.63367844,179.99355960502254,1.2039814936527973,20.269985000000002,107.78571346896132,10.746419835481124,19.636307000000002,112.2652359680145,10.102449324258243,0.08879937109402351,0.11104349959636706,0.06111323739440045,20.06645821445382,0.08361281761239205,20.18815349838749,1.24627136213369,19.92937352877773,1.1248416792996068,-10.605251535773476,-10.578980583242352
1158,2392081107794667904,-20.03302001818098,352.9287730211257,-1.3269084450286242,-2.9518429423137515,0.4762347888249462,0.4785887971313783,-0.28820712141293403,0.24987050876536976,18.761007,0.6048584,0.36668968,0.9715481,590.1243319235379,1.6431590738358757,19.127697,308.65747956358865,11.451995564442534,18.156149,438.84189166433714,8.371778269356113,0.08349637687450488,0.1073732427082112,0.06026828131523834,18.782544818682418,0.03480535763709153,19.049534743537976,0.4637825228079087,18.450061522554627,0.23846225794458645,-11.979233154418328,-11.614311331397666
1438,2392006890759632768,-20.24111267179315,352.884806405074,-1.3303954445644997,-3.616476220238324,1.9300331466069875,1.7451588857649156,-0.9857376025674759,1.257178762479081,20.524767,0.46135519999999997,-0.017129898,0.4442253,116.26245790801724,1.40834171585435,20.507637,86.59653269790384,10.853101821086641,20.063412,75.75365574901974,7.074749763794185,0.09188384369636922,0.11312354669182298,0.061524848710715424,20.537917405929267,0.151418366383646,20.42372519498287,1.5666189919734153,20.356066161214265,1.1673941167990651,-10.058119498540353,-10.212965753521985
1504,2392080867276513024,-20.011761883711547,353.0125420383898,-2.300077723886334,-2.6140065965694905,1.2885226947932755,1.542937290177179,-1.2192675608234398,0.6130992692187529,19.986442999999998,0.36572266,0.21217728,0.57789993,190.88399351094554,1.3402455248850058,20.198620000000002,115.10849228515984,15.621386510275498,19.620720000000002,113.88854410120605,9.08855477673714,0.08969954782110418,0.1116594543194887,0.0612385536600857,20.00177667128537,0.08776570917719158,20.116172131989803,1.6963764141285536,19.913661343425947,0.9975273246820897,-10.64950696386299,-10.677633887197533
2862,2392000950820070016,-20.384754826609406,352.9735400126548,-1.5600250695460582,-3.1947854190687104,0.10347780042453072,0.07914175601384296,-0.0418798566824392,0.06265955229262749,15.713095000000001,0.79841805,0.7081337,1.5065517,9774.81262935454,7.339725788301494,16.421228,3733.049017903271,18.18804016133033,14.914677,8687.553782732823,18.371103166122843,0.07567366369126342,0.10254249398980816,0.05855339494300994,15.74245523311271,0.00938601851847742,16.34789827452075,0.06090209395223113,15.21030283948695,0.026433078323262894,-15.040535478074679,-14.168823010310367
3642,2392081112089732224,-20.04378172919193,352.92395978097585,-1.8875892558984813,-3.7472731672016986,0.1828493391265307,0.1721245020339747,-0.12732126921836928,0.0947025180063836,16.924028,0.64437103,0.49272346,1.1370945,3204.313219477367,3.1905622638350786,17.416752,1492.2946952265067,13.584318219877375,16.279657,2471.183013423637,9.468051920913343,0.08099709998908365,0.10569549221707071,0.059792365091308065,16.948065496304046,0.012446357633054161,17.340268019859494,0.11378716167230872,16.574045359852747,0.04789230436132325,-13.836388170459486,-13.306440269523808
