,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
490,1583281179036620928,62.28267372018646,187.50906306113285,-1.406618308713958,-2.8595578314466783,0.6362521379309881,0.5080134389841104,-0.08304198338819754,0.3066023823404318,19.40815,0.55729103,0.35166929999999996,0.90896034,325.15171956008135,1.2114302573174929,19.759819,172.43589201258217,10.334949416219539,18.850859,231.43266680907917,9.434311013348736,0.033358093841610835,0.04260679346517629,0.02382659181134271,19.47982676838348,0.046571730381609035,19.746424036562665,0.7491878065230052,19.18121175875363,0.5095602504729588,-11.275532959062833,-10.944866011901777
1096,1583284344427584512,62.323527562829725,187.459845538774,-1.5648027556706572,-2.340947287915427,0.3206363633697153,0.27759960261542993,-0.3942544073562349,0.1837413263017685,18.539118,0.5734997,0.38399124,0.9574908999999999,723.9342873050014,1.3521228653812152,18.92311,372.6591276137483,12.414731499443278,17.965618,523.0225641140012,6.912304835321955,0.03306262433981337,0.042403648158736915,0.023775211013211797,18.61108950973928,0.023346781764108364,18.90991694444822,0.4164238368096149,18.296023725237273,0.16520092319132018,-12.153211358705875,-11.773892915523021
3434,1583285233485776768,62.346471621868794,187.34807190385047,-2.107709252020765,-1.7382842670886038,2.003716821339027,2.742219806309792,-1.235481812070998,1.1202531706769037,20.75074,0.6821804,-0.040576935,0.64160347,94.41699041006493,1.1844262616831291,20.710163,71.860424367584,13.753403690338182,20.06856,75.39530048658868,9.577829887401098,0.03502450774098017,0.043760268719513856,0.024086290021891672,20.82075010986706,0.15680788178841226,20.695615287337557,2.3923814483731145,20.398653018922687,1.587935492263341,-9.863932681587322,-9.800352100939293
4007,1583285955040291968,62.369607832651035,187.45692395844856,-1.695145221937557,-2.24785223203917,0.5276730587414166,0.5084305338177968,-0.32699543959064536,0.2788288717732396,19.340666,0.6746273,0.37497709999999995,1.0496044,346.00287270066764,1.179828917324592,19.715643,179.59657039992237,15.374196295923715,18.666039,274.37997779520316,6.360927457222947,0.03250797274573004,0.04202702067939774,0.023673741987126774,19.413192765872985,0.04262352318478003,19.702827881657896,1.070050799250282,18.99654521646762,0.28978642630634727,-11.364752502082649,-10.893677852567098
4496,1583289116136226048,62.38554975465829,187.6188285337836,-2.5166166718242504,-2.6007690983595957,0.101758422230547,0.10047330702017987,-0.025023901539755557,0.06417745684895368,16.75916,0.65986824,0.5080929,1.1679611,3729.775376388348,9.145216180930717,17.267252,1712.5940369311936,25.251927824628424,16.09929,2917.772595426946,28.77353551317364,0.031807440196645595,0.041564804499583094,0.023535335614657968,16.83238586616134,0.030649353037535673,17.254899126696476,0.18431052018227775,16.429936062009684,0.12326841182838706,-13.956644693932837,-13.369704166847214
6102,1583286715249584640,62.43072905223445,187.4375448052053,-1.4951045724277876,-2.832689868321994,2.9733284002855362,3.5101434827295304,-1.267175738645294,1.4493423467262485,20.888647,0.642046,0.024576187000000003,0.66662216,83.15489774880064,1.1145172088251811,20.913223000000002,59.602687645198536,11.134704359843994,20.246601000000002,63.992240135341426,4.943371849095327,0.034865871028860275,0.043651093250649295,0.02406354425614223,20.958814544311533,0.16753631460650437,20.898784297534586,2.335193428299408,20.57671817198433,0.9656193935858985,-9.7340052293447,-9.645745621947516
