,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
34,3949085097093930880,20.5636215561054,186.85507205570167,-2.488181578062052,-1.1849638848530115,1.1345184928558496,0.8181163737441434,-0.2538265603389584,0.7073115233595009,20.095856,0.5885315,0.23115349,0.819685,172.58535052277566,1.2583499146339592,20.32701,102.2706966729063,14.591120370282333,19.507324,126.42661715149113,6.345980100041487,0.08325682492045731,0.105700907633961,0.0588313269926662,20.117633352731403,0.09113968181701913,20.2505210563822,1.7833945652278707,19.802672379259377,0.627437109667084,-10.611239749402163,-10.398038711511237
429,3949078495728039040,20.421196933272526,186.85812045825702,-1.1140540206362497,-1.196759642355048,0.3285990613478356,0.2406984677076501,-0.2764414699491727,0.1980496685372345,18.303926,0.64107895,0.46459198,1.1056708999999998,899.0331233360347,1.5673004473679275,18.768518,429.6827775708675,10.290158667166894,17.662848,691.2400367400256,7.56347208481475,0.07900762171909553,0.10279766149171077,0.05807363813417242,18.329953146119525,0.02179147250926861,18.694932471611967,0.2993533603249243,17.958954150342574,0.13677361847566422,-12.451447950815052,-11.95112659448369
780,3949084169380969472,20.490030847666745,186.838886664944,-1.6126250377060083,-1.0537195869260034,0.14599660991731508,0.11566920465873053,-0.06989620576753057,0.09647308114828834,16.827074,0.67959976,0.52080154,1.2004013,3503.618038890069,2.632541606215665,17.347876,1590.0294701880014,18.896827175019933,16.147474,2791.1184543871527,6.8849950104034106,0.07764317865870342,0.10191031449121425,0.05779434707125526,16.854464937079108,0.00939222532605767,17.275176751089074,0.14855720860307087,16.44385998234937,0.030834390957061482,-13.934953409790388,-13.341896983561643
3235,3949083001149886976,20.44142967238766,186.8452381644839,-1.3545134251962383,-1.0446667985136875,0.1682014464153605,0.13038109334589165,-0.11745337662007825,0.1019412000948166,17.087948,0.73958397,0.62584305,1.365427,2755.287117762649,2.33474749096259,17.71379,1135.1131922958184,10.544748259881054,16.348364,2319.6512036308936,8.166435874446103,0.07531998584763562,0.10049299895699926,0.057270208926398676,17.11766285993709,0.010592124301270886,17.64250907334712,0.11612000824510084,16.645273074241373,0.044006809416343384,-13.674415279376724,-12.925923730315983
816,3952093734568828160,20.626045201522864,186.81815571308636,-1.089493494741763,-0.4848177646341287,0.4069976378085988,0.3147825831061575,-0.2979984376765568,0.24042272515932706,18.539707,0.34716797,0.17626,0.52342796,723.541535679519,6.117160172866926,18.715967000000003,450.99157969876836,13.80408450975785,18.19254,424.3776093857263,9.980276217603416,0.08785188755159018,0.10886352013411095,0.059500505142802716,18.556889444167915,0.10568087440761008,18.636315396371092,0.3826037206442423,18.487218339870346,0.293968036863725,-12.07356995858849,-12.152570447992595
