,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
5349,6893494493732190464,-9.733348032479878,325.53201180041907,0.03064040272277152,-4.04752880609205,1.3919427207560384,1.451260669934073,-0.4736611475617178,0.8218880147330091,20.0771,0.47900200000000004,0.44214058,0.9211425999999999,175.59240260503827,1.3981088867641909,20.519241,85.67590795835801,10.600363148246846,19.598098999999998,116.28628546171568,7.1499463720037735,0.08681305594804876,0.11116904892148564,0.06223263389295874,20.095322640896786,0.09952800249485816,20.437284162072945,1.5465787583773045,19.890046120977928,0.768571541305887,-10.656431706249286,-10.343755091391113
11276,6893497624763961600,-9.648743939127208,325.53357573162845,0.2177712399826662,-4.068660368981614,0.2529080159061036,0.2463085291420085,-0.027774289959803068,0.1972563010142252,17.795832,0.5326538000000001,0.4011116,0.9337654000000001,1435.5336968667602,1.9203409772694768,18.196943,727.4079636330366,15.631939144934533,17.263178,998.8419259685664,8.435571356403331,0.0866127368173234,0.11103098663515334,0.06219784751484641,17.814253784874385,0.016721489901812058,18.115123884906886,0.26862400342135495,17.55516024401112,0.10556689623615177,-12.94007006319644,-12.614655443060265
12429,6893520194816569728,-9.640956830178776,325.6322852794588,-0.5303636722059003,-3.744123510489288,0.3629788480807617,0.32105776882436304,-0.23334591740883345,0.2689045744106031,17.914062,0.5067252999999999,0.34116364,0.84788895,1287.4224279431744,2.5358393050223254,18.255226,689.3896034108851,13.31389872744471,17.407337,874.6477238364031,9.72331798887996,0.08798323755506199,0.11197918664149883,0.062429738548480135,17.93111408589227,0.024621282513635212,18.172458989392524,0.24140737439271795,17.69908733575155,0.13896048837569835,-12.804109488497044,-12.5653875064617
14974,6893497826626901120,-9.633748799359994,325.52430406679974,-0.7159335244705187,-4.122475891196464,0.11635605510575953,0.11905015933289595,-0.024944592385028892,0.09587026400432316,16.126822,0.33217907,0.16454697,0.49672604,6677.563510869175,71.56871201688081,16.291368,4207.343241263924,166.22772650543243,15.794642000000001,3862.8780794233453,90.97520275497023,0.09376709382468458,0.11595546401759182,0.06327326815935544,16.138087837864155,0.13397235365187335,16.20462467636651,0.4938619128905921,16.0855492290616,0.2943893157008178,-14.480056541759389,-14.587276401935409
15547,6893496181654134784,-9.714535198795463,325.51769633755015,0.2625532915696365,-3.797412663151255,1.1798692688249637,1.265870636617282,-0.5083434453358766,0.7904108708841321,20.05089,0.4201584,0.35564423,0.7758026,179.88292885246753,1.205739119424031,20.406534,95.0476188964345,13.310075377697833,19.630732000000002,112.8430946387406,13.159058019042547,0.08914736029554969,0.112788258871365,0.06261605385604493,20.066777764372215,0.08378637755649175,20.322958637312045,1.7504482926869422,19.92229647651177,1.4576720513083197,-10.64949497499562,-10.483363811940904
