ID,significance,RA,DEC,l,b,DES_FOOTPRINT,PS1_FOOTPRINT,DELVE_FOOTPRINT,DECALS_FOOTPRINT,EBV_FLAG,GOLD_STANDARD,RR_LYRAE
62,11.88106728,346.415299,7.615638258,82.74793708,-46.83682419,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
63,10.17033386,346.1452558,-13.6295242,56.00715822,-61.64873101,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
64,11.64062691,346.1088841,6.204978312,81.16163418,-47.79919895,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
65,9.475032806,345.9217915,-27.61666509,25.49989493,-66.12085796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66,10.18228626,344.6140054,-23.00355956,35.81651385,-64.14022457,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
67,10.63219547,344.6129392,-28.52886462,23.08813815,-65.03819966,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68,9.043518066,343.2286182,-17.67998288,45.76918505,-61.10972066,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
69,9.24092865,343.146963,-18.052575,44.9984283,-61.19068846,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70,10.45117188,343.1236461,-18.0683361,44.94998965,-61.17673394,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
71,10.00171089,343.088916,-22.25118178,36.58241721,-62.58144579,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
72,9.879876137,343.0615048,-32.82776927,13.17651489,-63.65995763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
73,10.20000076,342.8414468,-7.923203945,61.37285345,-55.70130346,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
74,10.12479877,342.6372737,-18.51773969,43.72028839,-60.92974796,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
75,9.432291985,342.1213074,-39.07663042,0.024650915,-61.79609067,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
76,9.008512497,341.8617624,-30.89059181,17.55996078,-62.71947606,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77,9.395936966,341.2669528,-16.32078865,46.64190442,-58.83466797,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
78,11.20329762,341.1721435,-12.0414624,53.60088739,-56.69703133,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
79,10.16434383,341.0875,-37.14604561,4.375228626,-61.45584579,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
80,9.437768936,340.2578443,-28.97022232,21.53742187,-61.25881924,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
81,10.10104561,340.125693,8.270099223,76.42028052,-42.47567017,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
82,10.24298382,339.6737458,-25.29671589,28.85431716,-60.25615576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83,10.77719307,338.8890188,-32.94365285,13.36879878,-60.15556949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84,10.0397501,338.5237529,-20.16361081,37.96919449,-57.89144794,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
85,10.39278889,337.6170862,-13.97844338,47.5839969,-54.63588259,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
86,12.88476467,336.9909512,-34.10524347,11.23154312,-58.52285534,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
87,10.37968349,336.2889235,-23.67050281,30.63294681,-56.89837329,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
88,9.665475845,335.9556405,-22.54884504,32.46349088,-56.31766686,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
89,9.376871109,335.300175,-34.50081937,10.61471626,-57.10889525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90,10.16118145,333.8980842,-9.438881875,51.12076572,-49.23884043,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
91,10.17598724,333.397078,-37.44127085,5.533633564,-55.36227594,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
92,9.575862885,333.3379873,-37.4630612,5.503576567,-55.3134586,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
93,10.09660912,333.0916999,-30.93642732,16.97313827,-55.2030645,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
94,9.849152565,332.8592445,-34.79337719,10.2154344,-55.09191795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
95,9.462749481,332.7840248,6.343592273,67.75645196,-38.78978301,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
96,9.291745186,332.3950505,-5.51348351,54.84123561,-45.87226223,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
97,9.483944893,332.3412471,-31.54783207,15.84009407,-54.60213272,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
98,9.526436806,332.3113671,-31.68863188,15.59493095,-54.58491641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
99,9.799854279,332.3111983,-19.84896674,35.15255211,-52.27103556,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
100,9.856198311,331.3211026,-25.90203623,25.1278134,-52.98082514,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
101,10.27195358,330.3355425,-11.30469541,46.10093199,-47.10278643,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
102,10.01089191,330.3210369,-31.9727726,14.94071307,-52.91441951,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103,9.166809082,330.0583947,69.83675603,109.0935846,11.7096502,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
104,9.260996819,328.5833606,-3.392896911,54.34072451,-41.53568757,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
105,9.977445602,327.9729154,-11.90900425,43.79070577,-45.32329249,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
106,9.513590813,327.9501545,-34.75167146,10.28821738,-51.05990184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107,9.004637718,327.5119507,-35.92702371,8.417224907,-50.71886488,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
108,9.76198864,326.9554732,-34.71746081,10.3041302,-50.24182233,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
109,9.471692085,325.5479746,-9.67426656,45.0218082,-42.18046639,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
110,9.077566147,325.2159243,-29.38593763,18.22356247,-48.26375946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
111,10.68022728,324.5886107,-4.676701342,50.10971018,-38.8725722,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
112,9.054948807,323.6529164,-16.13895356,35.98444243,-43.25866317,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
113,9.324189186,322.8667786,-14.51910124,37.60878216,-41.92860925,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
114,10.50993443,321.5600593,-28.68903896,18.4252205,-44.99542841,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
115,11.50348759,321.2114953,64.83557252,103.1241295,10.24683581,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
116,9.14192009,321.1419479,-15.24487453,35.84517422,-40.68335829,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
117,9.173544884,293.825308,-34.69650167,4.594623286,-23.50015196,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
118,10.53146172,270.6746044,63.66628626,93.06061282,29.47165809,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
119,10.24866962,257.1638267,45.45194012,71.02678192,36.56023062,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
120,9.28850174,256.9721592,53.64626434,81.24205964,36.69604296,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
121,9.769584656,256.8281332,53.71390192,81.33215341,36.77752294,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
122,10.02433681,254.5157993,70.07311237,101.4684035,34.93804372,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
123,9.234214783,251.8322909,56.76945845,85.5964632,39.25784773,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
124,9.170988083,249.3026506,47.13357949,73.23569332,41.98076522,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
125,9.337425232,248.4718213,62.91808793,93.83774015,39.40731364,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
126,9.167977333,244.0203768,45.00654577,70.73390673,45.81456271,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
127,9.290055275,243.9072495,48.44115003,75.61564575,45.42843584,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
128,10.64195347,243.5342913,72.93696493,106.4267818,36.97056728,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
129,9.517700195,241.8501954,36.07953875,57.77070864,47.77539943,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
130,11.26790428,240.652742,83.11016495,116.9416744,31.62890985,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
131,10.13159847,240.4673341,54.12648,84.27386676,46.14589459,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
132,10.4422369,238.9936619,59.47592587,91.79602293,44.9130131,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
133,9.990983009,238.5577635,52.02958345,81.88307848,47.89415668,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
134,10.47855949,237.7492668,56.28034209,87.99943368,46.82728675,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
135,9.471287727,237.6243764,30.34482261,48.57991108,50.86752959,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
136,9.282361984,236.9754722,0.833797205,8.624697437,40.2045795,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
137,9.09414196,236.5450946,50.22018501,79.87537842,49.66024598,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
138,10.48366451,236.2338416,47.13293875,75.34554492,50.74188568,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
139,9.095353127,235.5565276,59.31634003,92.72401158,46.54617761,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
140,10.2119894,235.5440217,66.700388,101.5479084,42.65410593,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
141,10.04070568,235.5173915,30.38183553,48.31541435,52.67848851,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
142,10.18864727,235.3991664,47.39418195,75.98673717,51.21741445,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
143,11.67632008,234.7191539,38.20529874,61.33618999,53.40619773,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
144,9.361607552,234.69363,38.7031622,62.17060253,53.37999997,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
145,9.111035347,234.6880562,19.01730725,30.09695019,50.85557657,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
146,9.685708046,234.5309375,33.12750619,52.79409375,53.70045187,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
147,9.879634857,234.1415983,32.18194107,51.16993623,53.98928888,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
148,9.229137421,233.8335429,26.77704159,42.01643383,53.64129123,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
149,10.06761456,233.327711,3.304559804,8.451581024,44.60629485,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
150,9.651198387,232.1055675,37.42657775,60.33446338,55.53464862,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
151,9.09075737,231.0927531,38.20207109,61.87432584,56.23881425,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
152,9.015888214,231.0449877,71.61264311,108.0046897,40.79596323,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
153,9.459184647,230.8961873,-9.003835457,353.8645985,38.38698902,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
154,9.011434555,230.545109,49.88818962,81.62118441,53.37035023,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
155,9.908367157,230.5132452,50.25953217,82.20092652,53.23511167,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
156,9.083768845,230.3443229,-3.697782088,358.3615074,42.48055478,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
157,9.00357914,230.0957702,43.71634921,71.81414415,55.81747544,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
158,9.762085915,230.0802069,43.174447,70.89150055,55.97934206,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
159,10.16942406,229.9373638,0.173264201,2.012906314,45.35081204,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
160,10.69005203,229.6245118,28.17206891,43.47170846,57.54184741,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
161,9.141746521,229.4508909,53.90051819,88.02856203,52.1345136,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
162,10.04931545,229.3299787,44.84793103,74.03494277,55.99480466,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
163,10.17052937,229.2385547,47.23800395,78.03496159,55.21228089,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
164,9.411865234,229.224965,47.15371522,77.90428752,55.25274255,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
165,9.916765213,229.1582628,52.23554912,85.78192139,53.10567031,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
166,9.118203163,228.9482879,54.14384614,88.61561607,52.26460718,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
167,10.17859364,228.6804077,-4.701252633,355.8132228,42.98809766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
168,9.198178291,228.5910776,31.81088454,50.23260696,58.68209806,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
169,9.21055603,228.5775605,34.67039556,55.72842658,58.6127151,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
170,10.9943676,228.4614465,-3.025678275,357.2659461,44.31118538,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
171,9.820908546,227.7976646,-8.913272993,351.0577531,40.5510705,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
172,10.16685295,227.7865832,59.29084413,95.94948556,49.87826296,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
173,10.18384361,226.5056556,-2.908217214,355.4540165,45.79121523,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
174,9.440914154,226.3824269,59.63707806,97.06563078,50.21757862,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
175,9.0467062,226.3579864,22.20126011,31.16510112,59.25349992,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
176,9.448500633,226.2126975,14.23541453,17.17849098,56.37777187,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
177,10.86319733,226.0272113,16.12989532,20.13089843,57.38776455,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
178,9.72131443,225.9407765,-4.021563443,353.7652762,45.38996731,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
179,9.021101952,225.9174883,40.14865714,66.97719524,59.78745707,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
180,10.26462746,225.8676966,4.159727587,2.684861642,51.02741321,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
181,9.583291054,225.8638462,22.7849456,32.0316109,59.85042954,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
182,9.979115486,225.7440835,10.07420932,10.44047389,54.648783,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
183,9.218501091,225.4426538,-10.98571723,346.9665807,40.48709355,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
184,9.37928772,225.3324299,-9.86156852,347.7988531,41.42540579,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
185,10.59273243,224.9267459,16.85617007,20.52908845,58.65125592,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
186,9.611639023,224.8129054,26.09804197,38.22927332,61.49017338,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
187,9.995516777,224.177709,63.80089415,102.8166341,48.14274305,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
188,9.961985588,223.7372541,45.45747709,77.91808143,59.40466006,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
189,10.01804352,223.5841205,25.73317346,37.07163324,62.51946499,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
190,9.217855453,223.5205449,-7.414202246,348.0393174,44.45310877,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
191,9.476462364,223.4142958,19.59735412,24.45090145,61.03930613,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
192,9.641905785,223.2387399,-2.83171178,352.0754847,48.10120097,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
193,9.171920776,222.8585289,18.35773255,21.66942412,61.06228829,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
194,9.741413116,222.8387411,7.781700647,4.251157268,55.64468435,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
195,9.227554321,221.7939463,28.67841163,43.21248952,64.44455721,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
196,9.291980743,221.7708503,35.54366652,59.01755222,64.02431962,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
197,9.684343338,221.7512555,24.44726306,33.5690353,63.9047097,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
198,9.073449135,221.6497081,37.05558132,62.42390643,63.79652638,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
199,10.45840454,221.5542496,5.04391401,359.1315013,54.86071133,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
200,9.336719513,221.2361715,34.81812316,57.55063793,64.58368694,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
201,10.70055676,221.0626422,55.58042458,95.14852526,55.03376705,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
202,10.53002644,220.7681898,36.61786368,61.83740479,64.58656534,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
203,11.189147,220.5620468,10.28159396,5.405688747,58.94862016,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
204,9.694797516,220.2051247,38.95248556,67.32513465,64.34774067,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
205,12.15679455,220.0831492,0.444363975,351.8676246,52.6471731,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
206,9.88467598,219.917338,26.0373549,36.54448775,65.82430034,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
207,9.839684486,219.8655754,31.32585054,49.53657514,66.12329201,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
208,9.577120781,219.7946208,36.73027377,62.5568264,65.31429326,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
209,12.27606487,219.7795919,3.737921043,355.3505495,55.24392289,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
210,9.399704933,219.7659037,11.28190532,6.082976058,60.17114532,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
211,9.158453941,219.1313604,36.12411349,61.46718786,65.98542658,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
212,9.458661079,219.07332,37.90218081,65.6524675,65.52563326,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
213,9.81459713,219.0333586,50.77858513,90.00669147,59.12684199,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
214,9.107008934,218.8814089,4.773646454,355.5307895,56.60950029,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
215,9.268777847,218.8790947,25.72829376,35.4245652,66.69886385,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
216,9.177937508,218.8125429,2.25007442,352.3370635,54.8373752,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
217,11.35573673,218.5329385,0.452511597,349.9365523,53.67817422,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
218,9.936916351,218.462922,34.9621306,58.96642394,66.78727025,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
219,9.42829895,218.0783972,31.48025463,50.19915362,67.63425209,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
220,9.313493729,218.0650959,4.678497093,354.3510434,57.11448586,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
221,9.979672432,217.8540177,-17.02140788,334.5720098,39.62981198,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
222,9.193998337,217.7022535,10.42421891,2.17127451,61.25940168,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
223,9.604436874,217.6083422,2.788543803,351.4035214,56.04439008,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
224,12.36088085,217.4384645,38.94566377,69.15055837,66.36039156,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
225,11.35929203,217.2721193,7.167397583,356.6593704,59.42637281,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
226,9.42947197,217.1636011,57.58717521,100.2778203,55.05615665,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
227,9.129071236,216.9620447,31.91569029,51.61324788,68.5361,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
228,10.47838116,216.9467796,24.44395484,31.28440312,68.17951124,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
229,9.094079971,216.8935313,5.228100345,353.4922086,58.32032447,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
230,11.25805855,216.7499131,28.55455829,42.38157802,68.86168688,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
231,10.19660091,216.535202,45.12332913,82.7937255,63.9262963,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
232,10.08822346,216.3997549,1.110934456,347.8327932,55.54899261,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
233,9.380589485,216.3770423,53.40499496,95.85295013,58.49513887,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
234,9.5741539,216.2656056,12.29362505,3.457516253,63.52294267,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
235,9.339787483,216.160537,6.782039263,354.5824295,59.94310532,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
236,9.031062126,215.998548,43.28856968,79.77160073,65.28121425,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
237,9.152793884,215.827619,4.691866594,351.3041581,58.64764839,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
238,9.340931892,215.7214172,30.35769686,47.51905391,69.73222382,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
239,10.14400864,215.4397645,3.663665407,349.458492,58.12708738,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
240,9.083481789,215.4030178,5.836764802,352.1976501,59.77922888,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
241,12.219347,215.3789165,8.45584958,355.9035509,61.67137457,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
242,11.87096977,215.3760174,4.814599529,350.8122473,59.03859086,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
243,12.43270493,215.1657822,13.31069548,3.827007328,64.99225586,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
244,9.648432732,215.0774453,37.08696384,66.47057176,68.78346281,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
245,9.751441002,214.9875055,-0.321650772,344.322766,55.27169678,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
246,9.429889679,214.8838857,-3.386445401,341.2004033,52.81277889,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
247,11.25097084,214.772011,0.144995531,344.5012185,55.77567354,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
248,9.478001595,214.7567848,15.13655221,6.876988932,66.37616401,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
249,11.12219906,214.7523624,49.84958882,92.38825018,61.76431043,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
250,9.096408844,214.7165202,22.48425542,24.55123975,69.65298804,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
251,9.81046772,214.5917708,66.31976584,109.947253,48.55852468,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
252,11.11792278,214.5036649,6.465736626,351.72534,60.84714542,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
253,10.80196095,214.2320363,75.66058577,116.1335107,40.31873674,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
254,9.287074089,214.1190023,-0.013359871,343.3907223,56.02852888,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
255,10.29153538,213.9494883,30.49301508,48.26408127,71.24581638,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
256,9.408539772,213.9054098,32.9025814,55.63572363,70.92301941,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
257,11.12230301,213.765532,7.481745742,352.033524,62.09109486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
258,9.752490997,213.6654843,36.13106601,65.10847354,70.18727045,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
259,10.54799938,213.4664938,-13.13141484,331.9516961,45.04548094,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
260,10.30046844,213.414096,27.66920622,39.3814063,71.7641097,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
261,9.73495388,213.3944615,1.776524162,344.2232345,57.90540803,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
262,9.294378281,213.2394692,2.406778334,344.69224,58.5055363,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
263,9.325315475,212.7891586,8.966432178,352.7127811,63.83545557,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
264,12.98540497,212.7849313,14.08785953,1.862005126,67.29970694,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
265,12.99177933,212.7651088,29.43216662,45.09774941,72.34152585,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
266,10.27739143,212.5108675,23.43981366,25.55176084,71.87313295,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
267,10.6404686,212.4364352,-1.58128798,339.3492956,55.65318806,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
