,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
92,858672951560833024,60.31425223383532,178.77034271102778,-1.8035437051484855,-2.4756752231354486,0.2301748909240764,0.2440320466700067,0.04839125372111724,0.16952282533798904,18.205502,0.5537205,0.39899635,0.9527167999999999,984.3405261419299,1.8405598758765325,18.604498,499.7535072940072,10.536772824278714,17.651781,698.3223445404111,10.509482325271213,0.04578951056647972,0.05872393384117015,0.03292035997168798,18.264747075060235,0.023373007447566298,18.574986439408114,0.2635492465408523,17.973039793570532,0.1881201856033235,-12.497471164601347,-12.130078901418958
106,858692536611693824,60.29526612105477,178.8918776013152,-2.6167720093746176,-2.514542455111148,1.2209438469762952,1.3957548715011745,-0.8299487347861817,0.9249146949844064,20.44039,0.43299103,0.1008873,0.5338783,125.65812334723785,1.12816804339552,20.541276999999997,83.95462337700717,8.859907435302153,20.007399,79.76425724105927,4.7477567998370205,0.049416517974059236,0.06122303054704199,0.03347481637285469,20.496007058481936,0.11222593626895817,20.50926542518163,1.3191512091472015,20.328104370049726,0.744029494546756,-10.147120239337994,-10.195678109118397
440,858695113592256384,60.440286901221405,179.43182310699922,-2.37075558398338,-2.1526531325919724,0.5992610072183779,0.5251047402726575,-0.32990369099724226,0.31147591629509336,19.576632,0.50788116,0.20013809,0.70801926,278.41584954826567,1.2072500062382592,19.776770000000003,169.76479199121175,5.629384771994466,19.06875,189.35115431138053,5.979284741608906,0.04788232434374068,0.060172881750227,0.03325934251859357,19.63378278818583,0.05420174570687347,19.745808054089647,0.4144988417479022,19.389670765017865,0.39472196270429166,-11.069580957766807,-10.94766466612952
873,858673162015042432,60.34137867752892,178.82378557620922,-1.992284294887732,-2.5890790516202538,0.2691146286344801,0.27583198429940325,0.00045521461207481174,0.18423590717103086,18.319374,0.5678978,0.39304352,0.9609413,886.3323453204463,1.5893343772467443,18.712418,452.468463965166,9.279435907470985,17.751476,637.0561186835529,7.266221878473987,0.04572050221259046,0.05867663268428958,0.03290814736114011,18.378688001549442,0.02241448122758249,18.682952579198492,0.2563558746766431,18.07274762438646,0.1425742109951259,-12.384977652192262,-12.009340075725223
898,858676391830442624,60.18121343930761,179.0968463443423,-1.8239313354663835,-2.8583252952864986,0.22576769071128985,0.20077655439430164,0.06420322092516001,0.13006324597917532,18.054443,0.48700714,0.32704735,0.8140545,1131.2767587763428,1.7767981929218932,18.38149,613.7038666317804,8.68178615786046,17.567435999999997,754.7331478099817,6.849158850192523,0.04696615230100454,0.059537200965583105,0.03311803538293517,18.112511685284154,0.019632664809226097,18.351165650138768,0.17683174715659508,17.88849840315777,0.11343676354461855,-12.620088309449155,-12.392073753290305
1450,858678380399473024,60.270498932756084,179.25163479311942,-1.7372601943590698,-1.8864519682166336,1.2289021689056672,0.9306471225742732,-0.2283455649746647,0.5497480566739884,20.187714,0.76631165,0.6651783,1.43149,158.5845265191875,0.8767824577807458,20.852892,63.008372785242145,7.2257504443847616,19.421402,136.83813655343658,7.282902169707958,0.04192669127025318,0.05627927135779258,0.03210525424287691,20.25082128404955,0.06911002581915376,20.825825068785292,1.4334901309491486,19.74347686730908,0.6652843966915535,-10.536995906993731,-9.712718493618244
2268,858682606647414528,60.338605566088106,179.22062516625093,-1.633854287804427,-2.079726330678583,1.7434701099220913,1.6048517692534292,-0.8703079646475954,0.9722192480796789,20.738529999999997,0.5137329,0.26067734,0.77441025,95.4848039555815,0.7670144625385285,20.999207000000002,55.06459205783826,8.02122903948899,20.224795999999998,65.29037784972635,8.75374197869517,0.047307054869346596,0.05977392383324661,0.033171822245752165,20.79625729322252,0.10041054057346856,20.968645010838184,1.820868170389722,20.54580522283153,1.6759249729805052,-9.926076361364654,-9.737844480945807
2278,858676799851594752,60.16753392703817,179.18298119107797,-2.453490585399385,-2.069877330510364,1.8580994592787956,2.2224394839650734,-0.1636510243084356,1.2859395448181583,20.79434,0.39764977,0.14451408,0.54216385,90.70061628890154,1.1819932030179316,20.938854,58.212121445423314,10.891857276784815,20.39669,55.73038212315272,6.813123184281088,0.04934271178266374,0.06117325170457546,0.03346499615616452,20.85003169322531,0.16289762564195562,20.906893181484506,2.338829312164061,20.717404951675803,1.528143833920222,-9.796303396721637,-9.83690714354396
2389,858694190174902144,60.38628482160159,179.0253380507596,-2.5007885335925257,-2.045115039778543,0.1067555974757186,0.09976959100349808,-0.016626196417261388,0.06253404021806268,16.734112,0.58286285,0.42923355,1.0120964,3816.817432797051,2.8320951963693064,17.163345,1884.591121360224,10.004130849671569,16.151249,2781.430704147785,9.476632873864382,0.04529328423929183,0.05838536183097812,0.03283090311038602,16.79385324791904,0.009275054565204478,17.13417178629556,0.06635478338167976,16.472598485614284,0.042588841327830106,-13.978034599028579,-13.55124030025182
2635,858677074729377280,60.18739937008922,179.18164069646076,-0.8377071205899889,-2.5946272854713337,1.0030122543231559,0.9303471143231627,-1.169116775408626,0.5593173875200232,20.247034,0.6063118000000001,0.27188492,0.8781966999999998,150.15253653039557,0.9641880392599668,20.518919,85.70142460027552,11.215303650739108,19.640722,111.80955712051512,8.33590770023115,0.04641879334627315,0.05915767831961342,0.03302848773200712,20.305649523793594,0.08026737855547189,20.488972218713222,1.6358105631045503,19.96187419419459,0.9319314818551472,-10.441870720296833,-10.14936030772039
5101,858682881525237248,60.36396525725325,179.3566317452217,-1.605451173575165,-2.1658006403372148,0.9134730053341704,0.7929466040997296,-0.7684958288153342,0.5055762479808316,20.18757,0.47585678,0.31791115,0.7937679,158.6053876088466,0.9304883729332531,20.505482,86.76863530829473,8.78954996842928,19.711714,104.7328075036085,7.35698302458107,0.047140351754579056,0.05965816247519249,0.033145704700296715,20.245464809185968,0.07333360383917319,20.47503492015258,1.2662337515738586,20.0327474314574,0.8780657178897346,-10.481981218567203,-10.27433622444455
5260,858679308112379136,60.198368810458774,178.9260969738969,-2.458345274818684,-1.7698830012088562,0.24462831593839374,0.24138682370163414,-0.09849622185753384,0.16520136698900534,18.418285,0.5515441999999999,0.38041687,0.93196106,809.1553325664546,1.613243824691025,18.798702,417.90215667358916,6.548651742433911,17.866741,572.8902530697766,5.520774682365822,0.0459640570482049,0.058843839942912125,0.03295093066304393,18.47735619145219,0.024921726394210777,18.76906962900933,0.1958787373388954,18.18797048584602,0.12045881939828983,-12.281053823276114,-11.934495476171104
5696,858698102889510016,60.45021332255683,178.95838767365208,-2.0225816819660016,-1.688290495590968,0.5970363327747754,0.5237922187922165,-0.05003358480278216,0.35280100426803795,19.479633,0.5595359999999999,0.23340034,0.7929363,304.43400710266775,1.2978073016504377,19.713034,180.02877892214542,7.60480376731901,18.920097,217.1347253031753,10.897538550018954,0.047147503654483114,0.059663129067196445,0.03314683238954708,19.537519586085175,0.05328771061098815,19.68258203139622,0.528026950249976,19.241129958564787,0.6273489037050165,-11.189710723482413,-10.982900203662272
