,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
275,907851224748713984,37.23384291136939,122.43636352183032,0.7804655595817123,-0.8268833263044438,0.09145046115110407,0.070706509566834,0.07507451333800683,0.06004216017223578,16.145878,0.6406002,0.49551773,1.1361179,6561.382436098543,4.433215103523548,16.641396,3047.872738839601,12.353216982416859,15.505278,5042.625991657853,13.312642270837154,0.10786555917985491,0.1408564293774075,0.07969402123117161,16.14304606146773,0.008445657501865524,16.529751496937244,0.05066327419530001,15.77976408374413,0.03300027181487534,-14.6398276609305,-14.125761868656149
5048,907853453836356608,37.33496766837651,122.52309147171115,-0.0006174585931026932,-0.4862212096316572,1.0344536897144043,0.7494051587496507,-0.7895379487382204,0.7110093441089606,20.039986,0.5411129,0.08672714,0.62784004,181.69876835597248,1.4597628300769738,20.126713,122.99006005979885,8.802018377764892,19.498873,127.41446350574023,9.740596593270334,0.1183509983308566,0.14805026645848668,0.08146756159942545,20.02666904303056,0.10042465087167658,20.00787469956939,0.8945863565605701,19.771585613610263,0.9556015389916374,-10.637062924141716,-10.632624864423615
347,908608410304021376,37.41751583233885,122.3974687342704,0.04369428383499574,-0.9997321455422936,0.5947238152544724,0.4537147597027112,-0.434551997740252,0.413764672630044,19.342935999999998,0.730917,0.47706795,1.2079848999999998,345.28046076375426,1.2681513873727082,19.820004,163.137463796867,12.388939238804493,18.612019,288.3768890541628,8.790230657696535,0.1064504894012085,0.13994228730819175,0.07939973644243022,19.34151950421676,0.045910192274114636,19.709273446941154,0.949271472541001,18.886799132440704,0.3810218065032579,-11.447353441543441,-10.862811280101102
937,908614728199495168,37.505871008362604,122.42072092135237,0.08385347197776055,-0.438417790107892,1.4564758697160058,1.0027251361146334,-0.4620861687286546,0.904453131560566,20.241068,0.49102592,-0.11477661,0.3762493,150.97986935106448,1.3830991371854902,20.126291000000002,123.03784108029377,28.223922288060194,19.750042,101.09996827596459,10.18495669176045,0.12382679717243554,0.15170826938690632,0.08218276662411055,20.222275589769573,0.11451022768219618,20.00379497549257,2.867402625916671,20.022039685090167,1.2592680375476701,-10.333978333093626,-10.566144058562298
1644,908608818324484480,37.47393153719656,122.40218546505308,0.41361438412627016,-0.3881563066073731,0.2704740786628258,0.20302376147095585,-0.05143474884952369,0.19111314962973205,18.151379000000002,0.39472008,0.18148041,0.5762005,1034.6541683671644,1.8207352374048,18.332859,641.817503275495,12.42131462507719,17.756659,634.0226928833766,11.963429547214592,0.11946035749774513,0.1488094747703686,0.08162180437364042,18.136951613111382,0.021996905984032648,18.213261633357764,0.241916794137068,18.029216189653674,0.23586359134891344,-12.507290645598356,-12.553095512022157
1691,908603393782230912,37.33796386858222,122.34136845231872,0.4367284163206109,-0.423911765485235,0.28388947960788496,0.20575299770719746,-0.14002866361497435,0.2001537994120613,18.261417,0.46860886,0.33413887,0.8027477,934.9309260279808,1.7995104244488611,18.595556,503.886407136951,7.1693765790635124,17.792809,613.2604072954447,7.123782779087758,0.11465191384689985,0.14548642218897528,0.08091263642715758,18.251799271680433,0.024059403405527695,18.47928197039669,0.1778520038821704,18.06607504580552,0.145203055144725,-12.467932019014576,-12.289304982217587
2126,908611601463291136,37.47107506165611,122.45951959829188,-0.5347242691982023,-0.7117937006615471,0.6419604083492866,0.477071119641569,-0.17369715951970932,0.4422094664426927,19.503283,0.64535713,0.5004387,1.1457958000000001,297.8743847808537,1.3301744611670578,20.003721,137.74204314521182,6.572461812931088,18.857925,229.9310471823039,8.508247519644511,0.10767397902341751,0.14073110461358035,0.07965509214621116,19.500643125028876,0.05581943803869154,19.89220259378077,0.5964465952855622,19.132450864743905,0.46254342464344506,-11.283197133224991,-10.759573232084016
2449,908614418961832704,37.4559159605861,122.42721945647884,-0.1961121838950628,0.0350489850317905,0.6021828863112547,0.4238925554563249,-0.1137057375243542,0.4271463799473018,19.365513,0.44575690000000007,0.10825348,0.5540104,338.1748199717486,2.0622638522517045,19.473766,224.4133188884157,9.298874781220206,18.919756,217.202962569892,6.566324547175546,0.11993941571964271,0.14913507040171967,0.08168683539389444,19.35060741552904,0.07622772788139533,19.35384335798544,0.517954706703697,19.192248803163736,0.3778910557598069,-11.284849168485223,-11.35201997248739
2919,908609024482902656,37.439497877538926,122.29931216553408,0.4078249901684835,-0.8446352090106958,0.3174819286387954,0.2296866866931815,-0.4955963923193904,0.22520115589394984,18.446697,0.583498,0.38607407,0.96957207,788.2560787080612,1.5004006014608806,18.832770999999997,404.99250617935087,9.447054440779619,17.8632,574.7622280278448,10.653664717358488,0.11121118539542746,0.14310500569685414,0.0803314107204802,18.440520493269467,0.023793038867521526,18.718877526112564,0.2915811495471225,18.13704804021559,0.23169721751536104,-12.31802666719658,-11.970738045060326
4082,908611567104211328,37.468877320001404,122.49290073608593,-0.5293345661738426,-0.9319400696858522,0.2226909899058397,0.17750395752592513,-0.2514191525914108,0.15436690474888407,17.861681,0.19159698,0.059028625,0.2506256,1351.0586840251049,5.332868854711975,17.92071,938.148889885544,19.10394559827411,17.670084,686.6480487114696,14.578703993185275,0.1266254681474558,0.15345983958806925,0.08250928882127075,17.840088998685385,0.049339722598356825,17.79646073790696,0.2545430928427153,17.94175523559198,0.265396224829863,-12.650854134965975,-12.991228381186737
