,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
4530,2423040679468994944,-13.63492726881286,5.346138582643558,-1.3900201288055722,-3.3730376819449104,0.2869064684676352,0.13677433689957744,0.027187850124804284,0.13441241388020025,17.350302,0.52671623,0.33903885,0.8657551,2163.84341335158,1.6860388489536502,17.689339999999998,1160.9644799764526,13.841940845897806,16.823586,1497.3849264300077,6.1340009358185705,0.08255951555589087,0.1052167856302043,0.05871732254059517,17.372775909875653,0.009739838604715292,17.613335882909247,0.1490349304892015,17.11904903509272,0.051205946009178126,-13.367407554458975,-13.107752545094282
5995,2423042118282242432,-13.56904317819626,5.2741086759403535,-1.3942154376292413,-2.7317582850749016,1.103945449573808,0.5679713234169809,0.07068858456585878,0.5217948184682556,19.657917,0.6180248,0.37135887,0.9893837,258.3325633267484,0.6745751762214094,20.029276,134.53804083662752,5.5119681593070755,19.039892000000002,194.45137506369647,5.581242148390981,0.0807123152349017,0.10394465176567441,0.0583965182704336,19.68223980152534,0.032640831624862865,19.95454260040767,0.5121198551940023,19.335675935205696,0.3587813500009149,-11.082906649206603,-10.698626393379168
246,2423234154859815168,-13.49306902076811,5.166516398880669,-1.5419065963287726,-3.34036834568391,1.0364572656694748,0.7193395689270847,-0.2847031784443877,0.514273481259917,19.637907000000002,0.4998722,0.23145866,0.7313309,263.137810638384,0.8228641095694187,19.869366,155.88672070901492,5.151350302118787,19.138035000000002,177.64543913431152,6.220738524227929,0.08460740247671726,0.10663939244486573,0.059042062955023115,19.658334455152275,0.03908902846255322,19.791937804644434,0.41306840302761627,19.43317278229484,0.43772151951538746,-11.045818548673108,-10.921299553332545
853,2423065658998788096,-13.547901159740023,5.314608553143035,-0.6803419213367913,-2.5388490078951045,0.10794302334169127,0.06210368171014461,0.0846481450726884,0.054714485043754486,15.956256,0.6961622,0.5574960999999999,1.2536583000000001,7813.470169526093,3.696034463195545,16.513752,3428.1096576132045,11.198184775197966,15.260094,6320.196315850008,9.45228377810517,0.0768858801463838,0.10143356484521214,0.057630566858921824,15.98440422377727,0.00591292086455185,16.44152967118192,0.040832214739429516,15.556643012132024,0.01869460081959876,-14.807447980666291,-14.1632572673729
3990,2423267621245091200,-13.272553266852084,5.30343500994632,-0.7174025612671211,-4.072781747665333,1.8924735777172828,1.0779611822198871,-0.6551387512340672,1.1222143752454683,20.473398,0.64346313,0.08310509,0.7265682,121.89525074777802,0.8244000223718974,20.556503,82.78550227768454,9.391989303493864,19.829935,93.92783765840858,6.9495233583051945,0.08468069350340715,0.1066902496338184,0.059053137886736023,20.49375234380858,0.08453980131655427,20.47902403014566,1.4181210847750008,20.12506105105066,0.9248487364814607,-10.208955737944628,-10.089192340178418
4210,2423254152227408640,-13.477471791822865,5.2942896374670925,-0.666820050261581,-2.8059848206173714,0.687429065068066,0.4892020882763972,-0.3853413777995927,0.4478221305783513,19.227804000000003,0.6207905,0.38853073,1.0093212,383.90604435855766,0.9394335648553508,19.616335,196.79820904939623,5.59729211078841,18.607014000000003,289.7095654585258,8.191297709831115,0.0804177551104224,0.10374411117637995,0.058342661433887735,19.25241987022967,0.030588003844306034,19.541803034219257,0.35552229729536644,18.902850251771127,0.3534271338636454,-11.516013269197465,-11.111715233806432
4555,2423268484534590592,-13.202286780117912,5.3395298855643585,-1.4034168533742652,-3.0485940907061266,0.15530413017955758,0.07501851118942436,-0.040491360330022784,0.07131439673496484,16.4085,0.72718525,0.6016178000000001,1.3288031,5151.647662639236,2.7572404016655456,17.010118,2170.2413600362947,8.805052235142657,15.681315,4287.870489399879,9.287644560570254,0.07582955808711464,0.10079164479394831,0.05739083159451917,16.43770506040273,0.006690190649249939,16.938538265397025,0.05071470619168485,15.978105019713981,0.027075341313160008,-14.355029571610917,-13.640216540629371
4645,2423281403796215040,-13.143004459663455,5.2718603925532745,-1.1395947257854822,-2.8876379379797985,0.2151680581514258,0.10654231153833074,-0.14198208279361485,0.10486514501224033,16.955032,0.6065921999999999,0.42350197,1.0300941,3114.107560149009,1.7957236412383226,17.378534,1545.7589837731286,8.008228045540129,16.34844,2319.4862225803768,9.47228151112323,0.0801118535974224,0.10353676991237452,0.05828589787917575,16.97995412423878,0.007208018696183049,17.30420878196827,0.06475967574511844,16.644334609083995,0.05104730424193643,-13.79168331330795,-13.366576868961033
5246,2423254293962650112,-13.462924287907192,5.3124664732007565,-0.9306760697942876,-3.322159661142009,0.4781321081127579,0.3476932049494066,0.08506724711376859,0.2630449626939441,18.671985999999997,0.57704353,0.35347748,0.9305209999999999,640.5484519849706,1.010634980604178,19.025463000000002,339.1329974385888,8.211642191787298,18.094942,464.2921401525769,4.869678959463344,0.08158740280434358,0.1045447150193587,0.0585520354722165,18.695432632275505,0.019722063519792308,18.950130163909847,0.3026704218480792,18.39056963527435,0.1311049266810509,-12.058811079418938,-11.733799893251039
5259,2423260646218186624,-13.306994879430695,5.338340513684964,-1.4596971820854596,-3.6269797429655286,0.8186314531763681,0.4810819912923447,0.02257827517432516,0.47048493457103796,19.497276,0.40439034,0.14099121,0.54538155,299.52668299220363,0.8472144924842556,19.638268,192.8625655946399,6.345591381196144,19.092886,185.1883041275086,7.523669402997383,0.08750500037950211,0.1086295362545154,0.05945438793465715,19.514806206929915,0.0353563864503145,19.558850614352803,0.41127676602450153,19.38761172549431,0.507839131529135,-11.124454634013379,-11.182464856817155
