,source_id,dec,ra,pmra,pmdec,parallax,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
1474,1290544145240476288,34.65587457739404,228.63238369429044,-0.19235513960692155,-0.08517463601852268,-0.4429985005642488,20.05838,0.29226875,0.08327484,0.3755436,178.64625966532049,1.4306197646342131,20.141655,121.30899325123148,5.754901771981964,19.766111,99.61472440790828,5.6166790882411375,0.04238556408411656,0.051811086726744913,0.028049121776493616,20.121029616499722,0.10010143560480675,20.119056416988826,0.5930003227443673,20.092242033758968,0.7048003095960024,-10.456534498620218,-10.648518470498114
3270,1290542805210676096,34.647926898017744,228.5774636712373,-0.3616429705952643,-0.3649665870007193,-1.2402353258656018,20.468426,0.63404655,-0.047031403,0.58701515,122.45482654806013,0.9676906164331208,20.421394,93.75564889559617,6.229106961933716,19.83438,93.5440271013682,5.976747233341338,0.04080351348157267,0.05076148390065262,0.02784581497344951,20.532656717809854,0.09878036698428228,20.399844906159206,0.8304975533887945,20.160714028785755,0.7986543099732981,-10.13209699570874,-10.124906616631247
4840,1290555793191811712,34.71566668228194,228.5487827665294,-0.2826708166451494,-0.3002949409612323,-0.3549634596642488,19.303135,0.39782715,0.10227585,0.500103,358.1724586710546,1.169829081435377,19.40541,238.9959736329773,9.924527950049374,18.905307999999998,220.11270823926458,5.752607930727726,0.04144857726565289,0.05119688260627301,0.02793193205250512,19.366720952390118,0.04082632029329715,19.383426656275578,0.5190740140506681,19.231555274616593,0.32668535910217567,-11.264854350715844,-11.341232826296327
5659,1290556102429467776,34.7479069596102,228.49686821332085,-0.3344578398232511,-0.6057359761163759,-0.9893390639999458,20.201172,0.4207821,0.26364708,0.68442917,156.63097750950942,0.916483234761009,20.464819,90.07984939325344,7.00319255777479,19.78039,98.31333813528852,5.71813542519422,0.040089312258055884,0.050271260106788174,0.027744606654254465,20.266116541984484,0.07314032394273406,20.443759611392952,0.971803433973561,20.106824287331232,0.7270294567413529,-10.431375632147226,-10.32844910430645
8614,1290541641275592960,34.58460269974713,228.63230418543708,-0.8864620057825092,0.3962453709732555,-0.04613262292903017,20.319885,0.7077941999999999,-0.018535614,0.6892585999999999,140.4080572822192,1.2961636900742146,20.30135,104.71648253044687,6.194001655078,19.612091,114.797370883609,5.275301842390245,0.04005415176218308,0.05024697084750087,0.02773945288675138,20.384865772257555,0.1153925667767177,20.280315415007212,0.739377591927453,19.938530692459576,0.5744144880873163,-10.314126530205275,-10.206409221579829
