,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
1318,1545809105507575424,48.819722804934294,183.54232019430557,-0.8740556726738754,-3.361805943621172,0.04837901262904573,0.07254061892025049,0.03461665985508813,0.06689970774193581,16.249798000000002,0.6077918999999999,0.42190933,1.0297011999999999,5962.482003064367,6.126366830545236,16.671707,2963.961662625005,10.856304874535859,15.642006,4445.961180449621,16.108067609626673,0.04014101510355519,0.051815809076432885,0.029161139865797426,16.314691281917163,0.012843575098836026,16.649102736024172,0.04578460397882252,15.967024694203223,0.04528848475010094,-14.46010189089289,-14.012966432736686
3849,1545809616603230464,48.878304662475465,183.5643549589268,-0.6660835389136179,-2.8820372719633074,0.3231003411279618,0.5025754228935116,-0.016331927439311045,0.4811736563503017,19.54315,0.57987785,0.16580582,0.74568367,287.13493148300586,0.7992468630747646,19.708956,180.70621712615952,5.6100457714467735,18.963272,208.66973934451164,6.468916480349624,0.04228253467966699,0.053291606459327345,0.029522327774353995,19.605902390492442,0.034794045213638006,19.68487565716966,0.3880639706719482,19.2879289883325,0.38750925868972713,-11.1093309148292,-10.94689785648971
4301,1545804978042424832,48.94818960982169,183.70436850239057,-1.2095750303856974,-2.8942310832671834,0.1633155858778804,0.24690764467571896,-0.27248840212156905,0.21127277896284047,18.629997,0.64263535,0.34434699999999996,0.98698235,665.8056126957296,0.9814899351232468,18.974344,355.4820173855394,5.899002352549767,17.987362,512.6525084839769,7.6435592770186895,0.04045716880435254,0.052030374715895195,0.02921919613955225,18.694574201423578,0.01842673590474416,18.951525534896447,0.20742970333405011,18.312323086905966,0.18637281468743633,-12.07389849517682,-11.669351876664475
5763,1545796628622095872,48.78367648660946,183.6943284608153,-0.6102505700766686,-3.0612331053819597,0.3945813396606278,0.5911286088302584,-0.616717953919408,0.4570643711508936,19.658947,0.65932274,0.22109413,0.88041687,258.0876487373224,0.7713633298599237,19.880041000000002,154.3614076937209,6.338239118381374,18.999624,201.79881692175385,5.002397060360662,0.04125513925026273,0.052578897256804966,0.029358084245683126,19.722726808064774,0.03735956242161192,19.85667427661446,0.5132629338090055,19.324445376287766,0.30986288328317524,-11.025891589392149,-10.728243160215563
6177,1545809449104967296,48.834681567156885,183.5639368067344,-0.7000035186031752,-3.4248850649132745,0.687981114273296,0.9270629710574922,-0.6245404250841741,0.9523987188722856,20.307651999999997,0.5777874,0.14343643,0.72122383,141.99911092688637,0.60621141546908,20.451088000000002,91.22624932381304,5.839019750569907,19.729864000000003,102.99640673418794,4.603161078430872,0.042471210542961234,0.05342240523369603,0.029550872159437632,20.370214726400032,0.05336401505545437,20.426878045649573,0.8000739636138,20.054493943813927,0.5586555425072572,-10.337973833553114,-10.199951091038166
