,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
768,648069814317178624,28.14431008904562,146.41179629510538,0.11440503349721935,-1.1381392377973178,1.0122612552634571,0.7944267834471012,-0.04037996606127457,0.6487683454375264,19.615538,0.41150856,-0.0011558533,0.4103527,268.6156701622658,2.4241718762570628,19.614382,197.15258279744103,8.403773358092097,19.20403,167.1692094156699,11.03010940109604,0.05052616075726877,0.061958269691070246,0.03361656367996423,19.670045478253744,0.11280856561684696,19.581635553005338,0.5328216627224155,19.524592714870735,0.8247713080395558,-10.921267452481548,-11.085828423757338
1978,648022810195078144,28.118892585731945,146.42944961202684,-0.017336110564043272,-1.2207069937879618,0.3128946224928847,0.2696416725606875,0.029156569706041264,0.235450834317668,18.197308,0.38521194,0.29971504,0.6849270000000001,991.7975709831073,20.26477186419515,18.497023000000002,551.7545212299957,33.24426454361548,17.812096,602.4617114209126,30.126492792118803,0.04808368234013542,0.06031213189832974,0.033289059386799234,18.254258716851396,0.25540458629208906,18.465923116656572,0.7531488928605851,18.132987312690986,0.6250706937264349,-12.44198745265561,-12.343009431594318
2269,648011746359217280,27.937385390546602,146.44337633077743,0.4200326723904337,-1.182950933749471,1.0653894449699717,1.107688963149814,0.09947509285889324,0.6598371763946702,19.77979,0.5468025,0.15207481,0.69887733,230.90330376972577,1.0324452707968523,19.931866,147.16661956000274,6.9905595782258745,19.232988,162.76947446626968,6.730435537486574,0.04796196182055261,0.06022798854465108,0.03327115085503282,19.83686267103704,0.05589164673811276,19.90084872600453,0.5937623286386358,19.553896445948187,0.5168686849573648,-10.863715332175907,-10.750889125820049
5043,648024734340463744,28.193006957522826,146.54636659245722,-0.015774699068936117,-0.27508607550066394,0.24093724551129056,0.19811067999239287,-0.04671150216146226,0.17984810686985944,17.645863000000002,0.4567814,0.23483849,0.6916199000000001,1648.166309179017,2.638863562961165,17.880701000000002,973.3630418336397,12.568573952177415,17.189080999999998,1069.3889042388587,15.485098563128984,0.04802525542412722,0.06027175568193267,0.033280484084328925,17.702872163802752,0.020013632333890755,17.84964111369263,0.1614065540296827,17.50998033182382,0.18100405874033448,-12.995464548555532,-12.889845938368207
6759,648069883036663808,28.16128377109959,146.44740202672062,0.40415879710093183,-0.872539563977704,1.102710950263738,0.9619181323050888,-1.4360679984252342,0.7547397623011741,20.018320000000003,0.49734880000000004,0.254776,0.7521248,185.36103467341076,1.2733285778927919,20.273096,107.47731396045276,9.55009124617564,19.520971,124.8473654568937,6.193622632509602,0.04749954896296215,0.059907548099542476,0.033201551106276386,20.075854338555445,0.08586813971827202,20.24240044153955,1.1107101227066487,19.841949993260716,0.6201194764746645,-10.640359357940593,-10.474438953654406
