,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
157,3995184969650705280,24.23304589149095,166.27458111378326,-0.7536503319545111,0.5377837690455222,1.1317900592274746,1.048667750379874,-1.1378954638316816,0.6441196026475302,19.902517,0.3976307,0.10599708599999999,0.5036278000000001,206.2241171126136,1.3872796973193469,20.008514,137.13530067122105,15.287883706880832,19.504887,126.71072066955992,9.015374520015003,0.03590897460796213,0.044360589142482,0.02420658271581124,19.971642392949807,0.08408810986458179,19.993366253217253,1.3935036814056,19.83486001482966,0.889365800341943,-10.662586396883949,-10.732684841523959
310,3995184935290968320,24.235766364161922,166.30611128415805,-0.484859753308162,-0.2913714866288399,0.4834481014338375,0.3845510241045646,-0.43604581156925387,0.27043702892564536,18.819948,0.25494766,-0.18436813,0.07057953,558.942416769121,7.072477059153277,18.635579999999997,485.6495351202005,49.753921095530636,18.565,301.13973190295764,15.623328574337206,0.038783978718227564,0.04612250481504958,0.02453762406519308,18.886198350257864,0.15816649548701775,18.61867005180753,1.2806025100800391,18.894642227373446,0.6485082720407942,-11.529604458087377,-11.972041821157024
844,3995182736267677440,24.144317418700663,166.2110727292465,-0.0653107378110179,-0.5759612980267199,1.9724769701110167,2.5849326110601933,-0.5483317018457214,1.209281033454154,20.617792,0.46202278,-0.011354446,0.45066833,106.71590825098421,1.0245841449126731,20.606438,79.06421763473635,20.067703808032263,20.15577,69.57610217810989,7.4735156309447905,0.036252681176527274,0.044588692205230186,0.024250589800698507,20.68657440637669,0.12001305167442358,20.59106136326574,3.1726905685612654,20.485699173040558,1.3426872512585428,-9.925798990942813,-10.045811228216952
1899,3995183492181938048,24.183157472420557,166.3112836909061,-0.5344071831303331,-0.5498560902794545,1.593345714722035,1.45338275048627,-1.5115751202764334,0.9949988425900844,20.098513,1.0908604,0.06847954,1.1593399,172.1636683997253,2.973175389540533,20.166992,118.51089461036624,9.714050678968427,19.007652,200.3119628808872,17.038716284347498,0.031857998062553385,0.04159751496887441,0.023545735247444972,20.171688232260035,0.2158683810278055,20.15460679372958,1.0245946913684352,19.338287048058607,1.0632612775153711,-10.616781124732082,-10.038176586694153
726,3995560659029900288,24.282479548924822,166.30411105137296,-0.3475379021867763,0.18155498064647052,1.4520519733835515,1.0569471302096862,-0.4867174344027361,0.7410107693098984,20.216381,0.5023155,0.09518814,0.59750366,154.45201488444053,1.448507205752525,20.31157,103.73550997158705,14.011834586618331,19.714066,104.50618054926821,4.117259119205623,0.035305446570393605,0.04395266890274137,0.02412566605853118,20.286110607907695,0.1172295491609711,20.296828715320512,1.68840864985097,20.0441193949274,0.49246598353871873,-10.383470330949592,-10.363103545288457
