,source_id,dec,ra,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,g_rp,bp_g,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,a_g,a_bp,a_rp,ab_g,photo_g_mean_mag_error,ab_bp,photo_bp_mean_mag_error,ab_rp,photo_rp_mean_mag_error,mag_r_DECam,mag_g_DECam
83,3667253049688819712,2.3935669362578755,213.2848288403236,-0.906146735102758,-0.3260125568110875,0.9131080373931216,0.7406371472845854,-0.6011712426276232,0.5492297155634238,19.562332,0.5960369000000001,0.3724537,0.9684905999999999,282.10663549887784,1.6296028947079106,19.934786,146.77129624640912,9.107678503817256,18.966295000000002,208.08932745078798,7.306168044585571,0.09865655412463038,0.1268914584520739,0.0712198421299279,19.568710192320914,0.07220686655535938,19.83710571698264,0.7756692501140259,19.249255641484325,0.43888411614439005,-11.19095720679633,-10.837649604098829
134,3667312251516037760,2.591287613776748,213.1705499427026,-1.0337748836572964,-0.9218638543075875,0.2307028865914686,0.17457966614055032,-0.11553557466751058,0.1197144644630646,17.468166,0.65791893,0.5148735,1.1727923999999998,1941.2419341597226,2.6105675631847323,17.98304,885.8072258205864,26.10400142649568,16.810247,1515.8952653708175,12.271328148691962,0.09502579250086231,0.12446559488331894,0.07051938399365898,17.478175046870994,0.016809906053226763,17.887786358501753,0.3683645925657482,17.093907624710194,0.10118878616665311,-13.308656230189829,-12.751778210923398
544,3667254664594426240,2.3860186172223723,213.1830309944241,-0.9356556539225004,-0.7269918405775448,0.3090631011215901,0.20760728318203786,-0.019509992096092648,0.16066089994500146,17.670574,0.6716118000000001,0.53850746,1.2101191999999998,1611.077557561212,2.3823424321175057,18.209082000000002,719.3212324295758,9.06368125344848,16.998962,1274.0408049095972,11.568521240945408,0.09437583458902465,0.12404929023927613,0.07038235967340882,17.681233045570096,0.01848407623935099,18.11424351052096,0.15750406155180202,17.282759295871273,0.1135022637850901,-13.108195237258602,-12.514977770729018
1967,3667254909407519232,2.409321639799999,213.19545189190944,-0.9142740029502529,-0.746301978249015,0.10587331233400636,0.0755963614759928,0.0334672003929958,0.0536176664857616,15.941842999999999,0.9945011,1.0550747,2.0495758,7917.885342740267,22.749253906513985,16.996918,2196.7873382761936,42.54087289131577,14.947342,8430.072980916118,53.81767624264823,0.08095782249481749,0.11854720746323935,0.06639888418137066,15.965919156172262,0.03591434600554722,16.907582750694523,0.2420629898380227,15.23512277976924,0.07980013394379849,-14.684765363602462,-13.454588104134018
2338,3667257005351566208,2.4646184713293886,213.23800584358838,-1.0496218201605982,-0.3474358263781796,0.16637558745176034,0.1127098084703495,-0.043864660644516835,0.08502531356089643,16.480406,0.84994125,0.77684593,1.6267871999999999,4821.520385903952,5.302755919079528,17.257251999999998,1728.4422864664416,27.73145561683405,15.630465,4493.473052883899,9.855779071807154,0.08741810193858704,0.12022707749184097,0.06863744216159834,16.49802187969926,0.013747623920098165,17.16623571546991,0.20055236898831558,15.916007203853825,0.027416930500678484,-14.270065973064291,-13.30659023196867
5365,3667258100568338816,2.4955260103035557,213.1928569726232,0.057581643908221514,-0.5915256288467591,1.5806866603308818,1.028608483885885,-0.9766959952452964,0.9077856328120946,20.209723,0.52313805,-0.14839745,0.3747406,155.40215310275488,2.4196650752230657,20.061325,130.62479105322717,29.06129480539414,19.686584,107.18510585240294,24.107972444594694,0.10985964223605568,0.13452749216447593,0.07286156044432018,20.20489777858099,0.19462930748642338,19.9560084859346,2.7809895972917005,19.967902336600183,2.8114881555689375,-10.354418704529166,-10.580973727884164
5595,3667264250960737408,2.5543068666097937,213.27653199986202,-1.3961369454885877,-0.4795656724863585,0.36225088588071935,0.2683989230477784,-0.18227592468971546,0.1982980540466596,18.193268,0.6271057,0.48645592,1.1135616000000002,995.4950224742064,2.307599207630162,18.679724,466.30034752189414,16.231560523640375,17.566162,755.6197672996923,10.043155464384904,0.09606576261252672,0.12514499396726966,0.07073090876535529,18.20223650520163,0.02897552418060876,18.58379065822438,0.43511549503183294,17.84961081446773,0.1661410258673396,-12.578968209060445,-12.080413917097808
5851,3667237622164097664,2.2407085978538306,213.27418452285968,-1.5229561525527913,-1.128678282173801,0.4658430875015791,0.3486125520436484,-0.37348108866591695,0.3196389903716417,18.882772,0.5905266,0.46886253,1.0593891000000002,527.5184636578556,1.6426619860987166,19.351635,251.13166269413517,9.729272063321757,18.292246,387.14112240108017,7.315770041108955,0.0970260404160201,0.1257846297941237,0.07091821378932803,18.890779797174392,0.03892427704587736,19.25506169011165,0.48427147531629083,18.575508524127905,0.23621134574053915,-11.88366725489967,-11.439033661611596
6039,3667237557739613056,2.2351618491674903,213.2869451455711,-1.6922425170947504,-1.0114582676932484,0.7122421716982724,0.5377479636554705,-0.4189201289246229,0.4876369633216774,19.442938,0.91854095,0.14051628,1.0590572,314.89901995652144,1.577081795381541,19.583454,202.84945471525356,16.403492565010655,18.524397,312.6145446676822,21.944322737672405,0.09703195035830856,0.1257885981249183,0.07091934365251827,19.45093977712414,0.06260267956690097,19.486876790365233,1.0108169003976852,18.807657706128932,0.8774512859358408,-11.323461232776484,-10.879158739166833
6909,3667238451092819200,2.2972667402808864,213.29230564394814,-1.1215387308079896,-0.7954941553271658,0.1459655085323025,0.1137116976973353,0.0001703185673473962,0.09397422470386588,16.85782,0.7462177,0.6507510999999999,1.3969688,3405.7918352561405,3.2302500028797025,17.508572,1371.280314547033,13.828852405664936,16.111603,2884.873246135776,8.256494474719954,0.09118689889359788,0.1221278814656084,0.06965073844018949,16.871667851084528,0.011855723129643229,17.415656514716538,0.1260578550111483,16.396132421221353,0.035774944730151255,-13.919665256445086,-13.15103301772756
