,SIGNIFICANCE,RA,DEC,l,b,DES_FOOTPRINT,PS1_FOOTPRINT,DELVE_FOOTPRINT,DECALS_FOOTPRINT,EBV_FLAG,PMRA,PMDEC,EDR3,RR_LYRAE,NSTARS,MAG_AVG,MAG_MAX
37,9.077780724,177.5296604,7.833307004,263.1325351,65.84751927,FALSE,TRUE,FALSE,TRUE,FALSE,-1.197875238,-4.099235913,12.56544209,FALSE,5,19.168909,17.613605
38,9.327162743,84.21395931,-9.237868562,212.8694456,-20.73525366,FALSE,TRUE,FALSE,FALSE,TRUE,0.694121733,0.414584519,12.38863564,FALSE,235,18.92547434,15.598674
39,9.244689941,84.73010014,-9.215118023,213.0827661,-20.26605617,FALSE,TRUE,FALSE,FALSE,TRUE,0.841025159,1.00134771,12.38863564,FALSE,29,18.95357355,17.139702
40,9.590719223,203.0700202,45.23092982,101.3628302,70.1483423,FALSE,TRUE,FALSE,TRUE,FALSE,-2.292888111,-3.946901287,12.38446903,FALSE,5,19.9835618,18.392887
41,9.034274101,203.9890826,45.34306891,99.86623936,69.73932094,FALSE,TRUE,FALSE,TRUE,FALSE,-1.916026804,-1.401287534,12.38446903,FALSE,6,19.863458,18.71868
42,9.152317047,169.6973928,6.264593701,252.196216,59.66896871,FALSE,TRUE,FALSE,TRUE,FALSE,-0.817346173,-2.862153081,12.34294128,FALSE,7,19.26084071,17.29464
43,9.331233025,181.7610544,41.80899942,151.8435578,72.73582818,FALSE,TRUE,FALSE,TRUE,FALSE,0.279300085,0.1465806,12.26977921,FALSE,9,19.55898789,17.933231
44,9.064445496,196.6351221,31.13390726,84.36950821,84.81223044,FALSE,TRUE,FALSE,TRUE,FALSE,0.073320483,0.101504024,12.26300144,FALSE,5,19.117007,17.324932
45,9.262454033,221.0672934,55.56490573,95.12552914,55.04237536,FALSE,TRUE,FALSE,TRUE,FALSE,-0.139554959,-0.079461948,12.18717861,FALSE,6,19.10250067,18.011318
46,9.556867599,221.0731261,55.58051447,95.14161817,55.02935622,FALSE,TRUE,FALSE,TRUE,FALSE,-0.228136249,-0.152735115,12.18717861,FALSE,7,18.97625986,18.011318
47,10.18006516,158.7805889,39.49805674,180.5083207,59.18732052,FALSE,TRUE,FALSE,TRUE,FALSE,0.193163713,-0.535360467,12.14939308,FALSE,8,19.44853025,18.396446
48,9.784882545,158.8179406,39.51090141,180.4710185,59.21243488,FALSE,TRUE,FALSE,TRUE,FALSE,0.235899703,-0.481127821,12.14939308,FALSE,6,19.27771617,18.396446
49,9.034070015,165.9885181,56.9890724,148.0716748,54.57599324,FALSE,TRUE,FALSE,TRUE,FALSE,-0.145172627,-0.322853139,12.09460735,FALSE,6,19.744522,19.081024
50,9.145159721,166.029383,57.00438223,148.0256882,54.58040138,FALSE,TRUE,FALSE,TRUE,FALSE,-0.30956717,-0.306589973,12.09460735,FALSE,8,19.65127563,19.081024
51,9.382662773,148.81483,6.925881592,230.4656844,43.6331761,FALSE,TRUE,FALSE,TRUE,FALSE,-1.29956148,-3.51279999,12.07720566,FALSE,8,18.72177975,16.39294
52,9.344472885,225.003561,32.99783127,52.75860626,61.68338593,FALSE,TRUE,FALSE,TRUE,FALSE,-0.378518952,0.099533058,11.92992687,FALSE,5,19.2389312,17.578402
53,9.048183441,225.003561,32.99783127,52.75860626,61.68338593,FALSE,TRUE,FALSE,TRUE,FALSE,-0.378518952,0.099533058,11.92992687,FALSE,5,19.2389312,17.578402
54,14.3436079,225.7992725,32.8659658,52.41075337,61.02337901,FALSE,TRUE,FALSE,TRUE,FALSE,-0.016155987,-0.0887305,11.92992687,FALSE,19,19.49731168,17.184135
55,10.55618095,186.0897691,43.85771535,139.2598804,72.40184192,FALSE,TRUE,FALSE,TRUE,FALSE,0.019655405,-0.074284307,11.84001827,FALSE,6,19.06758483,17.811817
56,9.583490372,219.3093628,38.1583545,66.09407788,65.26796744,FALSE,TRUE,FALSE,TRUE,FALSE,-0.063034977,0.126713943,11.78227806,FALSE,9,19.32741878,17.558584
57,9.320770264,58.24415008,11.09643176,178.1282345,-31.71081718,FALSE,TRUE,FALSE,FALSE,TRUE,-0.056717897,-1.338556898,11.74892712,FALSE,9,19.01769933,17.930626
58,9.102332115,58.84060971,12.00898108,177.7903518,-30.66645628,FALSE,TRUE,FALSE,FALSE,TRUE,-0.320144373,-0.934377066,11.74892712,FALSE,10,19.4533266,18.377752
59,10.30831814,208.2649267,59.33203562,108.8782799,56.08309132,FALSE,TRUE,FALSE,TRUE,FALSE,-2.06447657,-1.987830451,11.73934269,FALSE,14,19.63312693,15.589206
60,9.823191643,208.3552413,59.33054023,108.8024204,56.06487501,FALSE,TRUE,FALSE,TRUE,FALSE,-1.988755572,-1.978576612,11.73934269,FALSE,11,19.41884709,15.589206
61,9.014489174,210.0789528,51.27776761,99.23432458,62.56413963,FALSE,TRUE,FALSE,TRUE,FALSE,-2.759360327,-2.446350842,11.68497086,FALSE,7,19.84691357,16.890703
62,11.71709347,192.4665537,65.972683,123.1869991,51.154791,FALSE,TRUE,FALSE,TRUE,FALSE,-0.123417343,0.166016785,11.66053295,FALSE,6,19.67151983,17.751028
63,11.47711277,192.5118496,65.97125018,123.1576152,51.15639289,FALSE,TRUE,FALSE,TRUE,FALSE,-0.175209396,0.1726191,11.66053295,FALSE,7,19.598317,17.751028
64,13.81848335,83.44217998,-6.81689244,210.1881234,-20.35922854,FALSE,TRUE,FALSE,FALSE,TRUE,0.623424946,-0.182916278,11.63645458,FALSE,64,19.01772419,13.94655
65,11.68830776,172.7413839,-8.932824668,271.7370134,49.00323004,FALSE,TRUE,TRUE,TRUE,FALSE,-1.450063486,-1.760378872,11.60195065,FALSE,11,19.31117982,17.531538
66,10.17421913,214.840231,50.7647202,93.63332271,61.06730966,FALSE,TRUE,FALSE,TRUE,FALSE,-0.102217885,0.12987484,11.58884525,FALSE,8,19.4540545,18.097134
67,9.543007851,208.9958216,50.72923028,99.79640233,63.40094584,FALSE,TRUE,FALSE,TRUE,FALSE,-0.029706634,0.363820338,11.57949829,FALSE,7,19.60322729,18.862305
68,11.74881744,210.8004868,24.77816748,28.66355436,73.7125348,FALSE,TRUE,FALSE,TRUE,FALSE,-3.458766277,-2.440779037,11.54001617,FALSE,6,19.408771,17.309107
69,10.00409031,183.1341752,49.43686037,138.901607,66.46775412,FALSE,TRUE,FALSE,TRUE,FALSE,-0.151324367,-0.053593331,11.50067902,FALSE,7,19.45956686,18.600983
70,9.489563942,193.4266429,47.2053104,121.8096925,69.91799833,FALSE,TRUE,FALSE,TRUE,FALSE,-0.16319653,-0.449670959,11.46500969,FALSE,6,19.450806,18.197056
71,9.183761597,194.7512422,47.25685309,119.2086175,69.81665663,FALSE,TRUE,FALSE,TRUE,FALSE,-0.077564529,-0.510013702,11.46500969,FALSE,9,19.65164744,18.980247
72,9.457004547,162.7229792,40.67160845,176.5140075,61.75741708,FALSE,TRUE,FALSE,TRUE,FALSE,-1.238285834,-3.177489227,11.44715309,FALSE,5,18.9395846,16.449951
73,9.618027687,210.0283,18.50355617,7.904986836,72.00498324,FALSE,TRUE,FALSE,TRUE,FALSE,-4.092213131,-4.130444126,11.43902302,FALSE,5,18.3319372,17.56669
74,10.14087486,215.0144146,24.11072252,29.28945252,69.8237545,FALSE,TRUE,FALSE,TRUE,FALSE,-1.826090644,-1.201591173,11.42324066,FALSE,8,17.803627,13.460609
75,9.585664749,168.6936035,59.49751977,143.4355071,53.61285339,FALSE,TRUE,FALSE,TRUE,FALSE,-0.038085103,0.286032929,11.35010147,FALSE,8,18.572436,17.325806
76,11.03586864,160.7256687,52.70408865,157.1437111,55.02504024,FALSE,TRUE,FALSE,TRUE,FALSE,-2.768434378,-3.722111974,11.28913212,FALSE,5,18.0175022,15.761998
77,10.55131245,174.3169277,48.25970359,152.2972294,64.42182275,FALSE,TRUE,FALSE,TRUE,FALSE,0.29003967,0.815551045,11.28688717,FALSE,5,19.573714,18.370134
78,9.440199852,148.847634,55.36722522,158.8105726,47.64231858,FALSE,TRUE,FALSE,TRUE,FALSE,-0.300831804,-0.184232733,11.28674984,FALSE,7,19.57319529,18.544989
79,9.362154007,172.9670209,51.42338571,149.2792511,61.44100094,FALSE,TRUE,FALSE,TRUE,FALSE,-0.020830956,-0.167055999,11.27319527,FALSE,11,19.59237127,17.28174
80,10.98126888,167.0973948,24.81636539,212.8160893,66.76515861,FALSE,TRUE,FALSE,TRUE,FALSE,-3.051479815,-2.132990527,11.25746918,FALSE,7,19.86405571,17.887884
81,9.493341446,215.2369211,51.31071871,94.03255484,60.4995403,FALSE,TRUE,FALSE,TRUE,FALSE,-4.148483323,-1.418794054,11.23504162,FALSE,7,20.140795,19.287346
82,9.464505196,51.48996802,32.37779931,157.0767245,-20.05870247,FALSE,TRUE,FALSE,FALSE,TRUE,0.614107836,-0.85467471,11.23440647,FALSE,180,19.04701017,14.039073
83,11.21957588,179.1602776,-29.49227306,288.8826686,31.88015706,FALSE,FALSE,FALSE,FALSE,FALSE,-0.599566019,0.436825532,11.19588757,FALSE,24,18.45505708,13.244656
84,10.53305054,154.9544727,56.29978151,155.1555925,50.26291786,FALSE,TRUE,FALSE,TRUE,FALSE,-0.237147005,-0.018586324,11.19422722,FALSE,5,18.6697982,18.184261
85,9.539002419,173.1428995,58.93019922,140.7783571,55.3808967,FALSE,TRUE,FALSE,TRUE,FALSE,-1.175619647,-1.700115592,11.18992519,FALSE,5,20.0726806,17.952295
86,9.586251259,175.1662723,53.39739756,144.6287264,60.64780711,FALSE,TRUE,FALSE,TRUE,FALSE,0.002091813,-0.248479169,11.1780138,FALSE,5,19.4304528,18.353636
87,10.22738361,151.8746528,45.62708529,172.1645423,52.72819699,FALSE,TRUE,FALSE,TRUE,FALSE,-0.300955406,-3.273085545,11.172472,FALSE,6,19.49909033,17.3718
88,9.230225563,193.9989793,40.63321162,119.2353878,76.46230898,FALSE,TRUE,FALSE,TRUE,FALSE,-4.13013518,-3.480142907,11.15535164,FALSE,5,19.1872388,17.161692
89,9.157961845,176.173138,38.5941216,169.321084,71.94366503,FALSE,TRUE,FALSE,TRUE,FALSE,-1.233527439,-3.758584093,11.14786816,FALSE,7,19.13050057,16.677338
90,9.971155167,164.0561546,43.79559995,169.6484214,61.4627739,FALSE,TRUE,FALSE,TRUE,FALSE,0.314919758,-0.181127015,11.1323967,FALSE,6,19.7996135,19.13588
91,9.276690483,152.2429097,6.896264856,233.0519637,46.50531055,FALSE,TRUE,FALSE,TRUE,FALSE,-1.607339548,-1.696058966,11.11518764,FALSE,6,19.35480033,17.927212
92,9.917563438,343.6070811,-12.19104447,55.74640315,-58.78991987,FALSE,TRUE,FALSE,TRUE,FALSE,-1.733944608,-2.926444104,11.11417389,FALSE,6,19.74746783,18.284204
93,9.163331985,159.9506671,57.49859924,151.1118217,51.8169998,FALSE,TRUE,FALSE,TRUE,FALSE,0.184538215,-0.256701404,11.11206818,FALSE,7,19.07361543,18.113329
94,9.390386581,182.7768107,27.33085761,209.3292565,81.03483564,FALSE,TRUE,FALSE,TRUE,FALSE,-0.068304955,-0.053292941,11.08643723,FALSE,9,19.07685544,16.937416
95,9.106890678,51.0906241,14.34202468,169.5059592,-34.35815869,FALSE,TRUE,FALSE,FALSE,TRUE,1.346801335,-1.055244143,11.07830906,FALSE,11,18.92246091,16.405006
96,11.82503319,196.6355954,36.52413698,105.051859,80.07399673,FALSE,TRUE,FALSE,TRUE,FALSE,-0.100653804,0.22757355,11.03575325,FALSE,14,19.49524686,18.287857
97,10.10687637,225.851063,34.08546744,54.91226649,60.90108879,FALSE,TRUE,FALSE,TRUE,FALSE,-0.087312572,-0.136035739,11.03274441,FALSE,8,19.17917025,18.324863
98,9.32027626,151.0160034,27.5798143,202.3039559,53.01443179,FALSE,TRUE,FALSE,TRUE,FALSE,-0.568000823,-0.416173496,11.02824116,FALSE,6,18.5882415,16.009945
99,9.121165276,187.6100766,46.80957428,133.4247617,69.88856105,FALSE,TRUE,FALSE,TRUE,FALSE,-3.646626914,-3.613620984,11.02548409,FALSE,5,19.39477,17.360195
100,9.525554657,139.5403821,52.86294401,164.5469474,43.1940897,FALSE,TRUE,FALSE,TRUE,FALSE,-0.799596326,-1.679962281,10.99752617,FALSE,6,19.94923933,18.915129
101,9.125043869,188.1271073,50.17891193,130.5974982,66.66665853,FALSE,TRUE,FALSE,TRUE,FALSE,-1.657233376,-2.917623293,10.96862793,FALSE,7,19.78744843,17.39539
102,10.68122673,215.4406741,42.38156268,78.45873653,66.11679462,FALSE,TRUE,FALSE,TRUE,FALSE,0.186369186,-0.125508657,10.94846153,FALSE,13,19.39784077,18.25335
103,9.055294037,140.4645302,-10.48921668,242.1461866,26.80764586,FALSE,TRUE,TRUE,FALSE,FALSE,-1.351869972,0.520813001,10.92485619,FALSE,11,18.238328,13.462486
104,9.204112053,140.4645302,-10.48921668,242.1461866,26.80764586,FALSE,TRUE,TRUE,FALSE,FALSE,-1.351869972,0.520813001,10.92485619,FALSE,11,18.238328,13.462486
105,10.16082478,205.1329428,40.1993619,88.18976994,73.44632808,FALSE,TRUE,FALSE,TRUE,FALSE,0.190837077,-0.427453431,10.92057705,FALSE,6,19.34031017,18.856663
106,10.74061871,205.1329428,40.1993619,88.18976994,73.44632808,FALSE,TRUE,FALSE,TRUE,FALSE,0.190837077,-0.427453431,10.92057705,FALSE,6,19.34031017,18.856663
107,9.035534859,205.5077679,39.12099064,84.79600102,74.03254193,FALSE,TRUE,FALSE,TRUE,FALSE,-2.115829736,-2.936789417,10.92057705,FALSE,13,19.71067808,14.631826
108,10.67450523,193.2962222,29.06860417,111.8038268,88.02177577,FALSE,TRUE,FALSE,TRUE,FALSE,0.005037788,0.073533306,10.91957092,FALSE,6,18.86012533,17.6897
109,9.824679375,207.2660711,50.53172875,101.6644878,64.15033257,FALSE,TRUE,FALSE,TRUE,FALSE,-1.457363224,-1.932070937,10.91679859,FALSE,6,20.24420267,18.440758
110,9.21437645,185.7975319,29.18094615,193.0401559,83.44542474,FALSE,TRUE,FALSE,TRUE,FALSE,-0.078943052,0.017441091,10.89281559,FALSE,8,19.14310038,17.775095
111,9.239542007,194.5228759,38.39651587,116.2961943,78.64587485,FALSE,TRUE,FALSE,TRUE,FALSE,-1.418359616,-2.778722127,10.8841114,FALSE,5,19.6539196,18.518814
112,9.365767479,194.5578342,38.39608395,116.1579849,78.64267044,FALSE,TRUE,FALSE,TRUE,FALSE,-1.449751941,-2.734577296,10.8841114,FALSE,6,19.62685333,18.518814
113,10.20728302,147.5760029,34.50203156,190.6698033,50.7449419,FALSE,TRUE,FALSE,TRUE,FALSE,-0.497221491,-0.389390887,10.86687851,FALSE,7,18.64557571,16.847866
114,11.56228256,148.3876327,34.24520002,191.1128184,51.40619146,FALSE,TRUE,FALSE,TRUE,FALSE,-0.048942567,0.176758689,10.86687851,FALSE,6,19.47590583,18.039843
115,9.376818657,192.8762333,43.62608616,122.8892161,73.50216069,FALSE,TRUE,FALSE,TRUE,FALSE,-0.26535694,-0.018422324,10.85934162,FALSE,10,19.80655,19.07411
116,9.673110008,221.2258287,38.20311344,65.13243296,63.81860774,FALSE,TRUE,FALSE,TRUE,FALSE,-3.492841734,-1.999633594,10.85902405,FALSE,7,19.80072557,18.351961
117,10.02890491,221.2350231,38.16290468,65.04040293,63.82313305,FALSE,TRUE,FALSE,TRUE,FALSE,-3.470010088,-2.097614724,10.85902405,FALSE,10,19.508331,16.466822
118,9.803340912,144.2366328,50.11416873,167.433767,46.64684607,FALSE,TRUE,FALSE,TRUE,FALSE,0.124882618,-0.379221659,10.85002613,FALSE,7,19.22745771,18.205873
119,9.620363235,210.5242732,41.69287743,82.66787788,69.47654695,FALSE,TRUE,FALSE,TRUE,FALSE,0.284659915,0.189297539,10.8416338,FALSE,5,19.386854,18.234388
120,9.438406944,210.6803356,41.92293256,82.95917659,69.24008896,FALSE,TRUE,FALSE,TRUE,FALSE,-0.223688674,-0.197108886,10.8416338,FALSE,5,19.6952158,19.165518
121,9.861078262,210.6964251,41.89847012,82.8845024,69.24652365,FALSE,TRUE,FALSE,TRUE,FALSE,-0.247979591,-0.148432398,10.8416338,FALSE,6,19.65075,19.165518
122,9.425242424,67.89384137,-0.21745034,195.4603105,-30.78151606,FALSE,TRUE,FALSE,TRUE,FALSE,-0.264650963,0.245959408,10.83900738,FALSE,13,19.40566462,17.73747
123,9.949430466,67.91368598,-0.192894779,195.4482575,-30.75169128,FALSE,TRUE,FALSE,TRUE,FALSE,-0.300050182,0.175814373,10.83900738,FALSE,17,19.28284971,17.73747
124,9.022033691,183.4847502,37.88087051,156.8254803,76.67040628,FALSE,TRUE,FALSE,TRUE,FALSE,-0.248516005,-0.244870199,10.83811092,FALSE,8,19.61856725,19.275402
125,9.94753933,214.7219035,49.81858327,92.37187298,61.80019011,FALSE,TRUE,FALSE,TRUE,FALSE,-0.337471403,0.024232155,10.82111645,FALSE,12,20.05208017,18.508812
126,9.241470337,146.7684097,15.85968454,217.9601606,45.91731,FALSE,TRUE,FALSE,TRUE,FALSE,-2.130905095,-1.945061581,10.82051277,FALSE,6,18.805606,16.978104
127,9.140670776,206.3944702,39.03212452,82.85978126,73.5960838,FALSE,TRUE,FALSE,TRUE,FALSE,-0.259431351,-0.088444766,10.81729507,FALSE,6,19.5786665,18.619326
128,9.704171181,232.4874956,27.85923656,43.51920811,54.99526354,FALSE,TRUE,FALSE,TRUE,FALSE,-3.179610843,-2.608794915,10.81631756,FALSE,7,19.23539,17.651651
129,9.0427351,236.0136595,43.12985689,69.15772361,51.77337418,FALSE,TRUE,FALSE,TRUE,FALSE,-3.426289315,-1.341880797,10.77612495,FALSE,6,19.6615365,19.137638
130,9.108665466,218.6403476,42.35295679,75.5886682,64.0842487,FALSE,TRUE,FALSE,TRUE,FALSE,-0.511447354,0.323843252,10.77575493,FALSE,6,20.1506965,19.525305
131,9.18426609,218.8961455,42.07468405,74.82472484,64.04315116,FALSE,TRUE,FALSE,TRUE,FALSE,-0.955902468,0.069877124,10.77575493,FALSE,5,19.9639992,18.899233
